epoch,loss,loss/beta,loss/data,loss/ic,loss/res,lr,step
60,107858.0078125,0.008796552196145058,3116.375,104725.9375,15.678153991699219,,2805
,,,,,,0.0005,2806
61,107175.4765625,0.007296993397176266,3116.46044921875,104043.3125,15.68592357635498,,2851
,,,,,,0.0005,2852
62,106494.8828125,0.005983852781355381,3115.97119140625,103363.046875,15.886740684509277,,2897
,,,,,,0.0005,2898
63,105816.6171875,0.004928687587380409,3115.742431640625,102685.0,15.866941452026367,,2943
,,,,,,0.0005,2944
64,105139.9140625,0.004461035598069429,3115.32958984375,102009.6171875,14.96669864654541,,2989
,,,,,,0.0005,2990
65,104457.140625,0.0133198332041502,3110.40380859375,101335.9296875,10.802254676818848,,3035
,,,,,,0.0005,3036
66,103780.90625,0.036377888172864914,3103.0234375,100665.5859375,12.298979759216309,,3081
,,,,,,0.0005,3082
67,103099.453125,0.07040008902549744,3089.52685546875,99997.9140625,11.987919807434082,,3127
,,,,,,0.0005,3128
68,102425.5078125,0.11364095658063889,3074.2490234375,99336.421875,14.844802856445312,,3173
,,,,,,0.0005,3174
69,101755.3125,0.14980173110961914,3054.8291015625,98682.3828125,18.097196578979492,,3219
,,,,,,0.0005,3220
70,101087.6875,0.18672142922878265,3031.276611328125,98037.6484375,18.766502380371094,,3265
,,,,,,0.0005,3266
71,100400.9609375,0.24780894815921783,2996.511962890625,97386.9140625,17.541332244873047,,3311
,,,,,,0.0005,3312
72,99723.5546875,0.3060832917690277,2959.490234375,96738.9453125,25.090126037597656,,3357
,,,,,,0.0005,3358
73,99072.4140625,0.3558144271373749,2932.756103515625,96107.84375,31.807870864868164,,3403
,,,,,,0.0005,3404
74,98421.3125,0.3879546523094177,2898.384033203125,95486.640625,36.2773323059082,,3449
,,,,,,0.0005,3450
75,97782.171875,0.40969783067703247,2883.513671875,94859.34375,39.30402374267578,,3495
,,,,,,0.0005,3496
76,97128.5,0.41925084590911865,2838.013427734375,94246.640625,43.83091735839844,,3541
,,,,,,0.0005,3542
77,96513.4296875,0.42605453729629517,2802.287841796875,93666.671875,44.48636245727539,,3587
,,,,,,0.0005,3588
78,95933.59375,0.4432515799999237,2740.196044921875,93141.7109375,51.67459487915039,,3633
,,,,,,0.0005,3634
79,95404.1875,0.4700145423412323,2692.22119140625,92657.9921875,53.97883987426758,,3679
,,,,,,0.0005,3680
80,94855.765625,0.5005383491516113,2661.861083984375,92140.8125,53.100135803222656,,3725
,,,,,,0.0005,3726
81,94337.7265625,0.5183663368225098,2624.465087890625,91651.65625,61.596412658691406,,3771
,,,,,,0.0005,3772
82,93865.3671875,0.5241290926933289,2608.76806640625,91197.25,59.345394134521484,,3817
,,,,,,0.0005,3818
83,93414.90625,0.5196350812911987,2595.890869140625,90761.046875,57.979408264160156,,3863
,,,,,,0.0005,3864
84,92985.21875,0.5248262286186218,2568.189453125,90362.5703125,54.45561981201172,,3909
,,,,,,0.0005,3910
85,92520.8671875,0.5288897752761841,2565.8740234375,89913.7421875,41.247581481933594,,3955
,,,,,,0.0005,3956
86,92044.15625,0.5340614914894104,2542.872802734375,89453.5546875,47.713584899902344,,4001
,,,,,,0.0005,4002
87,91605.375,0.5412053465843201,2527.380126953125,89039.6328125,38.375083923339844,,4047
,,,,,,0.0005,4048
88,91133.109375,0.541024923324585,2520.95361328125,88571.1015625,41.05559539794922,,4093
,,,,,,0.0005,4094
89,90646.484375,0.5343069434165955,2501.8740234375,88104.6171875,39.98455810546875,,4139
,,,,,,0.0005,4140
90,90210.9921875,0.5352104306221008,2486.96875,87687.5234375,36.49677276611328,,4185
,,,,,,0.0005,4186
91,89797.5546875,0.5397716760635376,2480.36669921875,87285.46875,31.70990562438965,,4231
,,,,,,0.0005,4232
92,89333.5234375,0.5463877320289612,2461.97607421875,86838.1875,33.363739013671875,,4277
,,,,,,0.0005,4278
93,88863.203125,0.5451462268829346,2450.376220703125,86380.1328125,32.71300506591797,,4323
,,,,,,0.0005,4324
94,88360.453125,0.5381835103034973,2438.70068359375,85889.0859375,32.64810562133789,,4369
,,,,,,0.0005,4370
95,87891.4140625,0.5300494432449341,2424.7490234375,85433.0390625,33.63379669189453,,4415
,,,,,,0.0005,4416
96,87510.15625,0.5235031247138977,2411.806884765625,85064.59375,33.736454010009766,,4461
,,,,,,0.0005,4462
97,87139.828125,0.5205082893371582,2410.145751953125,84697.3359375,32.338951110839844,,4507
,,,,,,0.0005,4508
98,86715.140625,0.5226688981056213,2392.03515625,84290.7734375,32.343994140625,,4553
,,,,,,0.0005,4554
99,86313.203125,0.5224019885063171,2379.23828125,83902.2265625,31.74932098388672,,4599
,,,,,,0.0005,4600
100,85852.0625,0.5215470790863037,2365.261962890625,83452.2578125,34.56232833862305,,4645
,,,,,,0.0005,4646
101,85393.109375,0.5165326595306396,2350.678466796875,83008.640625,33.795677185058594,,4691
,,,,,,0.0005,4692
102,84995.46875,0.5099480748176575,2339.775390625,82618.6171875,37.093196868896484,,4737
,,,,,,0.0005,4738
103,84596.2265625,0.5033900737762451,2348.044921875,82221.3046875,26.883697509765625,,4783
,,,,,,0.0005,4784
104,84203.8125,0.49716201424598694,2316.455078125,81854.78125,32.5654182434082,,4829
,,,,,,0.0005,4830
105,83876.71875,0.48958438634872437,2328.13671875,81517.3359375,31.24495506286621,,4875
,,,,,,0.0005,4876
106,83459.7109375,0.48202598094940186,2306.044677734375,81124.140625,29.52195930480957,,4921
,,,,,,0.0005,4922
107,83112.609375,0.4745272099971771,2293.7392578125,80780.5078125,38.38154220581055,,4967
,,,,,,0.0005,4968
108,82776.6875,0.46954935789108276,2296.251953125,80444.6875,35.730133056640625,,5013
,,,,,,0.0005,5014
109,82392.109375,0.46597820520401,2282.9736328125,80078.5078125,30.64614486694336,,5059
,,,,,,0.0005,5060
110,81980.515625,0.46680617332458496,2262.670166015625,79686.25,31.615734100341797,,5105
,,,,,,0.0005,5106
111,81580.875,0.46849560737609863,2254.976318359375,79299.359375,26.539695739746094,,5151
,,,,,,0.0005,5152
112,81142.953125,0.4660252332687378,2241.379150390625,78873.3828125,28.17833137512207,,5197
,,,,,,0.0005,5198
113,80727.2734375,0.4611767530441284,2237.65185546875,78462.5703125,27.06868553161621,,5243
,,,,,,0.0005,5244
114,80395.2890625,0.45579180121421814,2218.287353515625,78144.3671875,32.619136810302734,,5289
,,,,,,0.0005,5290
115,80134.8203125,0.45185813307762146,2218.0224609375,77859.640625,57.15520477294922,,5335
,,,,,,0.0005,5336
116,79765.734375,0.4486267566680908,2209.64208984375,77521.109375,34.99662399291992,,5381
,,,,,,0.0005,5382
117,79440.0546875,0.4429532587528229,2211.760986328125,77201.4453125,26.845895767211914,,5427
,,,,,,0.0005,5428
118,79116.953125,0.43713513016700745,2199.58203125,76881.6875,35.684226989746094,,5473
,,,,,,0.0005,5474
119,78730.84375,0.4309404194355011,2194.446533203125,76509.4609375,26.949535369873047,,5519
,,,,,,0.0005,5520
120,78341.90625,0.42212364077568054,2176.842529296875,76126.4453125,38.618812561035156,,5565
,,,,,,0.0005,5566
121,77992.4765625,0.41518324613571167,2178.558349609375,75776.5390625,37.38916778564453,,5611
,,,,,,0.0005,5612
122,77573.0390625,0.4097868502140045,2155.020263671875,75386.5390625,31.483930587768555,,5657
,,,,,,0.0005,5658
123,77197.6796875,0.40382468700408936,2154.679443359375,75007.6328125,35.36801528930664,,5703
,,,,,,0.0005,5704
124,76837.0546875,0.3994361460208893,2138.432373046875,74666.2578125,32.35946273803711,,5749
,,,,,,0.0005,5750
125,76467.109375,0.3967397212982178,2133.270751953125,74303.1953125,30.669496536254883,,5795
,,,,,,0.0005,5796
126,76149.265625,0.39476266503334045,2136.4873046875,73972.984375,39.79439163208008,,5841
,,,,,,0.0005,5842
127,75919.7265625,0.3926032781600952,2112.501953125,73761.71875,45.506080627441406,,5887
,,,,,,0.0005,5888
128,75606.3828125,0.39172643423080444,2109.733642578125,73465.4296875,31.229639053344727,,5933
,,,,,,0.0005,5934
129,75277.6875,0.38921356201171875,2106.85546875,73129.796875,41.06085205078125,,5979
,,,,,,0.0005,5980
130,74901.4296875,0.3866989314556122,2084.524658203125,72778.0625,38.8346061706543,,6025
,,,,,,0.0005,6026
131,74568.9609375,0.3840350806713104,2082.72265625,72442.0390625,44.19728088378906,,6071
,,,,,,0.0005,6072
132,74180.859375,0.3789750933647156,2096.432373046875,72055.078125,29.361949920654297,,6117
,,,,,,0.0005,6118
133,73694.6015625,0.3733738958835602,2057.805908203125,71605.421875,31.378023147583008,,6163
,,,,,,0.0005,6164
134,73324.4765625,0.3671831786632538,2051.544677734375,71212.3046875,60.61640548706055,,6209
,,,,,,0.0005,6210
135,73065.5703125,0.3631558418273926,2044.87109375,70980.59375,40.09722900390625,,6255
,,,,,,0.0005,6256
136,72658.6640625,0.3573315739631653,2044.48583984375,70590.640625,23.534194946289062,,6301
,,,,,,0.0005,6302
137,72278.125,0.3507901728153229,2036.3953857421875,70196.5234375,45.22406005859375,,6347
,,,,,,0.0005,6348
138,71947.4375,0.34489864110946655,2035.2823486328125,69866.09375,46.052734375,,6393
,,,,,,0.0005,6394
139,71629.2265625,0.33987584710121155,2015.1182861328125,69567.0,47.105873107910156,,6439
,,,,,,0.0005,6440
140,71316.03125,0.33562663197517395,2019.7293701171875,69265.3671875,30.959136962890625,,6485
,,,,,,0.0005,6486
141,71011.4453125,0.3313077688217163,2005.9410400390625,68964.3515625,41.15431213378906,,6531
,,,,,,0.0005,6532
142,70768.03125,0.32764315605163574,1989.0645751953125,68704.6328125,74.3492431640625,,6577
,,,,,,0.0005,6578
143,70559.4921875,0.324838250875473,1980.0570068359375,68528.4140625,51.00516128540039,,6623
,,,,,,0.0005,6624
144,70290.375,0.32259324193000793,1991.267578125,68258.546875,40.56233215332031,,6669
,,,,,,0.0005,6670
145,69964.6640625,0.31954917311668396,1972.9150390625,67947.6875,44.056766510009766,,6715
,,,,,,0.0005,6716
146,69641.796875,0.31677812337875366,1968.5439453125,67637.734375,35.497955322265625,,6761
,,,,,,0.0005,6762
147,69208.1015625,0.31355273723602295,1957.10107421875,67222.1484375,28.859928131103516,,6807
,,,,,,0.0005,6808
148,68868.0859375,0.30940890312194824,1946.1414794921875,66888.21875,33.704978942871094,,6853
,,,,,,0.0005,6854
149,68522.21875,0.3054018020629883,1949.7265625,66527.46875,45.01673889160156,,6899
,,,,,,0.0005,6900
150,68186.4296875,0.3013620376586914,1946.4830322265625,66188.25,51.69671630859375,,6945
,,,,,,0.0005,6946
151,67914.0,0.29876449704170227,1927.34765625,65932.953125,53.70032501220703,,6991
,,,,,,0.0005,6992
152,67647.7421875,0.2963249683380127,1922.4515380859375,65672.921875,52.38180923461914,,7037
,,,,,,0.0005,7038
153,67546.5703125,0.2938471734523773,1908.6712646484375,65461.87109375,176.0155029296875,,7083
,,,,,,0.0005,7084
154,67248.6640625,0.29253992438316345,1907.2069091796875,65294.37109375,47.07408905029297,,7129
,,,,,,0.0005,7130
155,66992.078125,0.2900131344795227,1904.50244140625,65032.48828125,55.09218978881836,,7175
,,,,,,0.0005,7176
156,66744.78125,0.28785818815231323,1895.64453125,64755.33984375,93.8013687133789,,7221
,,,,,,0.0005,7222
157,66532.8828125,0.2859988510608673,1889.97021484375,64589.87890625,53.04132080078125,,7267
,,,,,,0.0005,7268
158,66267.546875,0.28400811553001404,1873.9337158203125,64340.765625,52.84829330444336,,7313
,,,,,,0.0005,7314
159,66005.8203125,0.28184834122657776,1875.948486328125,64077.46875,52.408199310302734,,7359
,,,,,,0.0005,7360
160,65692.859375,0.27853623032569885,1888.9393310546875,63767.5,36.40896224975586,,7405
,,,,,,0.0005,7406
161,65290.62890625,0.2759203612804413,1871.6138916015625,63389.24609375,29.78784942626953,,7451
,,,,,,0.0005,7452
162,64908.8203125,0.27180740237236023,1855.956298828125,63011.75,41.11670684814453,,7497
,,,,,,0.0005,7498
163,64577.04296875,0.2687988877296448,1845.9112548828125,62690.6015625,40.51438903808594,,7543
,,,,,,0.0005,7544
164,64293.5390625,0.26528868079185486,1831.5308837890625,62373.42578125,88.57947540283203,,7589
,,,,,,0.0005,7590
165,63966.33203125,0.26064378023147583,1839.6661376953125,62086.0234375,40.62474822998047,,7635
,,,,,,0.0005,7636
166,63595.83984375,0.2567974030971527,1825.309326171875,61730.7421875,39.78888702392578,,7681
,,,,,,0.0005,7682
167,63298.734375,0.2526604235172272,1825.8780517578125,61429.1328125,43.70650100708008,,7727
,,,,,,0.0005,7728
168,63057.37109375,0.24877817928791046,1815.1763916015625,61182.89453125,59.30229568481445,,7773
,,,,,,0.0005,7774
169,62735.77734375,0.24513979256153107,1806.392333984375,60877.265625,52.11897659301758,,7819
,,,,,,0.0005,7820
170,62407.32421875,0.24077336490154266,1810.415283203125,60562.78125,34.116455078125,,7865
,,,,,,0.0005,7866
171,62131.59765625,0.23623473942279816,1811.715087890625,60274.8671875,45.012062072753906,,7911
,,,,,,0.0005,7912
172,61865.0234375,0.23317661881446838,1798.2572021484375,60026.19921875,40.55926513671875,,7957
,,,,,,0.0005,7958
173,61502.921875,0.22892315685749054,1803.6622314453125,59650.078125,49.17072677612305,,8003
,,,,,,0.0005,8004
174,61260.66796875,0.22534753382205963,1771.165283203125,59385.59375,103.90021514892578,,8049
,,,,,,0.0005,8050
175,60900.97265625,0.2223689705133438,1780.2493896484375,59064.98046875,55.73599624633789,,8095
,,,,,,0.0005,8096
176,60599.359375,0.2178266942501068,1765.1671142578125,58770.078125,64.10380554199219,,8141
,,,,,,0.0005,8142
177,60293.49609375,0.21455055475234985,1769.4892578125,58472.0546875,51.942771911621094,,8187
,,,,,,0.0005,8188
178,60067.89453125,0.21153543889522552,1766.344482421875,58217.6640625,83.89044189453125,,8233
,,,,,,0.0005,8234
179,59879.1640625,0.2101190984249115,1779.1240234375,58009.30078125,90.74708557128906,,8279
,,,,,,0.0005,8280
180,59689.73046875,0.20866918563842773,1766.608642578125,57858.59375,64.529296875,,8325
,,,,,,0.0005,8326
181,59284.84765625,0.2060578316450119,1743.4056396484375,57495.26171875,46.1762580871582,,8371
,,,,,,0.0005,8372
182,59001.61328125,0.20190681517124176,1738.60693359375,57200.56640625,62.44529724121094,,8417
,,,,,,0.0005,8418
183,58708.41015625,0.19894088804721832,1749.18603515625,56918.62890625,40.60821533203125,,8463
,,,,,,0.0005,8464
184,58409.7265625,0.1955064833164215,1729.40869140625,56606.83203125,73.49272155761719,,8509
,,,,,,0.0005,8510
185,58183.421875,0.19281168282032013,1707.9886474609375,56376.30078125,99.13702392578125,,8555
,,,,,,0.0005,8556
186,57977.77734375,0.1911226511001587,1702.8511962890625,56186.66796875,88.26060485839844,,8601
,,,,,,0.0005,8602
187,57689.23828125,0.18895864486694336,1713.0687255859375,55924.9609375,51.22102737426758,,8647
,,,,,,0.0005,8648
188,57384.71875,0.18593378365039825,1708.3426513671875,55627.2890625,49.09231185913086,,8693
,,,,,,0.0005,8694
189,57137.37109375,0.18373557925224304,1697.136474609375,55370.9140625,69.33475494384766,,8739
,,,,,,0.0005,8740
190,56820.40625,0.18183386325836182,1688.9805908203125,55075.1171875,56.301509857177734,,8785
,,,,,,0.0005,8786
191,56559.63671875,0.17932571470737457,1690.2386474609375,54817.03515625,52.36520767211914,,8831
,,,,,,0.0005,8832
192,56232.73828125,0.17791607975959778,1675.7574462890625,54492.24609375,64.72451782226562,,8877
,,,,,,0.0005,8878
193,56027.4453125,0.17558376491069794,1662.1475830078125,54278.3515625,86.94954681396484,,8923
,,,,,,0.0005,8924
194,55770.9765625,0.17337815463542938,1671.1246337890625,54042.83984375,57.013771057128906,,8969
,,,,,,0.0005,8970
195,55505.953125,0.1716095507144928,1652.73583984375,53803.6328125,49.58877182006836,,9015
,,,,,,0.0005,9016
196,55262.2109375,0.16949671506881714,1661.9091796875,53545.84375,54.465614318847656,,9061
,,,,,,0.0005,9062
197,54894.625,0.166947603225708,1631.114013671875,53206.71484375,56.799991607666016,,9107
,,,,,,0.0005,9108
198,54552.875,0.1649780571460724,1632.6622314453125,52866.359375,53.85318374633789,,9153
,,,,,,0.0005,9154
199,54279.6171875,0.16296592354774475,1619.822265625,52610.23828125,49.5442008972168,,9199
,,,,,,0.0005,9200
200,54094.33984375,0.16073893010616302,1645.0557861328125,52368.515625,80.77033996582031,,9245
,,,,,,0.0005,9246
201,53842.84765625,0.15914325416088104,1628.448486328125,52127.48046875,86.92063903808594,,9291
,,,,,,0.0005,9292
202,53805.0625,0.1571410894393921,1611.1939697265625,51977.01953125,216.85496520996094,,9337
,,,,,,0.0005,9338
203,53648.73828125,0.15632157027721405,1598.8638916015625,51890.4921875,159.38621520996094,,9383
,,,,,,0.0005,9384
204,53486.94140625,0.15549057722091675,1593.9844970703125,51785.20703125,107.75271606445312,,9429
,,,,,,0.0005,9430
205,53251.27734375,0.1545247882604599,1611.06982421875,51594.5546875,45.634586334228516,,9475
,,,,,,0.0005,9476
206,52968.23828125,0.15276287496089935,1594.1556396484375,51313.59765625,60.482601165771484,,9521
,,,,,,0.0005,9522
207,52725.5390625,0.1512010544538498,1584.0546875,51055.2109375,86.27374267578125,,9567
,,,,,,0.0005,9568
208,52438.65234375,0.1495773196220398,1571.9583740234375,50812.84765625,53.84401321411133,,9613
,,,,,,0.0005,9614
209,52229.2109375,0.14777638018131256,1596.7645263671875,50574.4921875,57.94874954223633,,9659
,,,,,,0.0005,9660
210,52075.17578125,0.14611515402793884,1577.9327392578125,50381.58203125,115.65800476074219,,9705
,,,,,,0.0005,9706
211,51885.4140625,0.14537014067173004,1558.8973388671875,50248.15625,78.36138153076172,,9751
,,,,,,0.0005,9752
212,51638.42578125,0.14409999549388885,1573.8529052734375,49987.7109375,76.86715698242188,,9797
,,,,,,0.0005,9798
213,51387.984375,0.14238592982292175,1556.958740234375,49753.05078125,77.98648834228516,,9843
,,,,,,0.0005,9844
214,51039.1328125,0.14010612666606903,1560.944091796875,49439.984375,38.20989227294922,,9889
,,,,,,0.0005,9890
215,50755.921875,0.1377912312746048,1546.18408203125,49132.8046875,76.92779541015625,,9935
,,,,,,0.0005,9936
216,50544.8828125,0.13584333658218384,1551.6307373046875,48912.33203125,80.92338562011719,,9981
,,,,,,0.0005,9982
217,50337.6171875,0.13412272930145264,1534.03564453125,48704.5859375,98.99368286132812,,10027
,,,,,,0.0005,10028
218,50134.5859375,0.1327066719532013,1523.016357421875,48530.87109375,80.70374298095703,,10073
,,,,,,0.0005,10074
219,49911.05078125,0.13126811385154724,1519.4466552734375,48323.53515625,68.07709503173828,,10119
,,,,,,0.0005,10120
220,49725.94140625,0.12974216043949127,1531.0225830078125,48105.359375,89.56804656982422,,10165
,,,,,,0.0005,10166
221,49561.59375,0.12828493118286133,1549.5538330078125,47896.90625,115.14253997802734,,10211
,,,,,,0.0005,10212
222,49424.34375,0.12735848128795624,1508.7745361328125,47771.35546875,144.2202911376953,,10257
,,,,,,0.0005,10258
223,49186.11328125,0.12652334570884705,1513.313232421875,47593.79296875,79.00943756103516,,10303
,,,,,,0.0005,10304
224,48977.25390625,0.125163272023201,1502.5665283203125,47373.4921875,101.2037353515625,,10349
,,,,,,0.0005,10350
225,48673.140625,0.12373144924640656,1517.8314208984375,47104.5234375,50.795005798339844,,10395
,,,,,,0.0005,10396
226,48415.91015625,0.12169159948825836,1485.863037109375,46833.890625,96.1439208984375,,10441
,,,,,,0.0005,10442
227,48398.125,0.12007179856300354,1486.0823974609375,46647.4453125,264.597900390625,,10487
,,,,,,0.0005,10488
228,48203.6953125,0.1192760020494461,1475.2259521484375,46553.7109375,174.76766967773438,,10533
,,,,,,0.0005,10534
229,48035.82421875,0.11860828101634979,1467.6112060546875,46450.12109375,118.0876235961914,,10579
,,,,,,0.0005,10580
230,47797.29296875,0.11781865358352661,1475.7564697265625,46272.42578125,49.10393524169922,,10625
,,,,,,0.0005,10626
231,47571.51953125,0.11663179844617844,1469.47021484375,46046.0078125,56.044620513916016,,10671
,,,,,,0.0005,10672
232,47376.53125,0.1158502846956253,1461.1771240234375,45847.84765625,67.50147247314453,,10717
,,,,,,0.0005,10718
233,47185.8046875,0.11473428457975388,1468.16943359375,45629.32421875,88.2926254272461,,10763
,,,,,,0.0005,10764
234,46806.0,0.11352434009313583,1455.94921875,45316.41015625,33.64936447143555,,10809
,,,,,,0.0005,10810
235,46529.83203125,0.11154190450906754,1436.4522705078125,45002.3359375,91.04269409179688,,10855
,,,,,,0.0005,10856
236,46189.609375,0.10912999510765076,1462.31494140625,44691.79296875,35.51150894165039,,10901
,,,,,,0.0005,10902
237,45906.6796875,0.10688016563653946,1427.34375,44393.69921875,85.63819122314453,,10947
,,,,,,0.0005,10948
238,45638.32421875,0.10508845746517181,1443.6920166015625,44136.8515625,57.776493072509766,,10993
,,,,,,0.0005,10994
239,45474.26953125,0.10353115946054459,1418.6871337890625,43882.96875,172.6225128173828,,11039
,,,,,,0.0005,11040
