epoch,loss,loss/beta,loss/data,loss/ic,loss/res,lr,step
106,0.48058614134788513,9.681775093078613,0.48058614134788513,4.972918743462174e-10,1.277960515189136e-10,,4814
,,,,,,0.00025,4815
107,0.48058614134788513,9.681775093078613,0.48058614134788513,4.841480549799826e-10,1.2563131090992385e-10,,4859
,,,,,,0.00025,4860
108,0.48058614134788513,9.681775093078613,0.48058614134788513,4.717552459787555e-10,1.2350608036282296e-10,,4904
,,,,,,0.00025,4905
109,0.48058614134788513,9.681775093078613,0.48058614134788513,4.5952250338210376e-10,1.214200129329157e-10,,4949
,,,,,,0.00025,4950
110,0.48058614134788513,9.681775093078613,0.48058614134788513,4.472267278732289e-10,1.1937222044178242e-10,,4994
,,,,,,0.00025,4995
111,0.48058614134788513,9.681775093078613,0.48058614134788513,4.3565048790661365e-10,1.1736224492242542e-10,,5039
,,,,,,0.00025,5040
112,0.48058614134788513,9.681775093078613,0.48058614134788513,4.2400763455852086e-10,1.1538957289669582e-10,,5084
,,,,,,0.00025,5085
113,0.48058614134788513,9.681775093078613,0.48058614134788513,4.126306518692502e-10,1.1345339945290078e-10,,5129
,,,,,,0.00025,5130
114,0.48058614134788513,9.681775093078613,0.48058614134788513,4.017267074551967e-10,1.1155328744072435e-10,,5174
,,,,,,0.00025,5175
115,0.48058614134788513,9.681775093078613,0.48058614134788513,3.9107192484344466e-10,1.096886748097603e-10,,5219
,,,,,,0.00025,5220
116,0.48058614134788513,9.681775093078613,0.48058614134788513,3.8014841274858213e-10,1.0785893705955729e-10,,5264
,,,,,,0.000125,5265
117,0.48058614134788513,9.681775093078613,0.48058614134788513,3.723352182127826e-10,1.0649348070046472e-10,,5309
,,,,,,0.000125,5310
118,0.48058614134788513,9.681775093078613,0.48058614134788513,3.6724162599810484e-10,1.0559808583110453e-10,,5354
,,,,,,0.000125,5355
119,0.48058614134788513,9.681775093078613,0.48058614134788513,3.6218258947506854e-10,1.0470353750680061e-10,,5399
,,,,,,0.000125,5400
120,0.48058614134788513,9.681775093078613,0.48058614134788513,3.571587747774885e-10,1.0380988429981031e-10,,5444
,,,,,,0.000125,5445
121,0.48058614134788513,9.681775093078613,0.48058614134788513,3.520697622327873e-10,1.0291702906561895e-10,,5489
,,,,,,0.000125,5490
122,0.48058614134788513,9.681775093078613,0.48058614134788513,3.46721595878563e-10,1.0202581141038891e-10,,5534
,,,,,,0.000125,5535
123,0.48058614134788513,9.681775093078613,0.48058614134788513,3.415134286477439e-10,1.0113580112269815e-10,,5579
,,,,,,0.000125,5580
124,0.48058614134788513,9.681775093078613,0.48058614134788513,3.3653915765263775e-10,1.0024713698042476e-10,,5624
,,,,,,0.000125,5625
125,0.48058614134788513,9.681775093078613,0.48058614134788513,3.315045460361432e-10,9.935986755582604e-11,,5669
,,,,,,0.000125,5670
126,0.48058614134788513,9.681775093078613,0.48058614134788513,3.2660310567145245e-10,9.847459653267165e-11,,5714
,,,,,,0.000125,5715
127,0.48058614134788513,9.681775093078613,0.48058614134788513,3.217375532660327e-10,9.759114349972009e-11,,5759
,,,,,,0.000125,5760
128,0.48058614134788513,9.681775093078613,0.48058614134788513,3.165319950593215e-10,9.671003581290805e-11,,5804
,,,,,,0.000125,5805
129,0.48058614134788513,9.681775093078613,0.48058614134788513,3.113690139056047e-10,9.583136367785627e-11,,5849
,,,,,,0.000125,5850
130,0.48058614134788513,9.681775093078613,0.48058614134788513,3.0652766436212175e-10,9.495496056111108e-11,,5894
,,,,,,0.000125,5895
131,0.48058614134788513,9.681775093078613,0.48058614134788513,3.0172364606784186e-10,9.408137463529087e-11,,5939
,,,,,,0.000125,5940
132,0.48058614134788513,9.681775093078613,0.48058614134788513,2.969568202448869e-10,9.321058508371394e-11,,5984
,,,,,,0.000125,5985
133,0.48058614134788513,9.681775093078613,0.48058614134788513,2.921364261609938e-10,9.234255721191076e-11,,6029
,,,,,,0.000125,6030
134,0.48058614134788513,9.681775093078613,0.48058614134788513,2.868181248061319e-10,9.147784613139365e-11,,6074
,,,,,,0.000125,6075
135,0.48058614134788513,9.681775093078613,0.48058614134788513,2.820839117845253e-10,9.061665307008582e-11,,6119
,,,,,,0.000125,6120
136,0.48058614134788513,9.681775093078613,0.48058614134788513,2.774761531654235e-10,8.975895721130556e-11,,6164
,,,,,,0.000125,6165
137,0.48058614134788513,9.681775093078613,0.48058614134788513,2.728180736877306e-10,8.890466141053821e-11,,6209
,,,,,,0.000125,6210
138,0.48058614134788513,9.681775093078613,0.48058614134788513,2.6828556043412277e-10,8.80539807734948e-11,,6254
,,,,,,0.000125,6255
139,0.48058614134788513,9.681775093078613,0.48058614134788513,2.6301838484954487e-10,8.720702632247779e-11,,6299
,,,,,,0.000125,6300
140,0.48058614134788513,9.681775093078613,0.48058614134788513,2.584853997511516e-10,8.636408255213723e-11,,6344
,,,,,,0.000125,6345
141,0.48058614134788513,9.681775093078613,0.48058614134788513,2.5407534409715993e-10,8.552537844597197e-11,,6389
,,,,,,0.000125,6390
142,0.48058614134788513,9.681775093078613,0.48058614134788513,2.496189643874658e-10,8.469103196517835e-11,,6434
,,,,,,0.000125,6435
143,0.48058614134788513,9.681775093078613,0.48058614134788513,2.450357694527838e-10,8.386110555980153e-11,,6479
,,,,,,0.000125,6480
144,0.48058614134788513,9.681775093078613,0.48058614134788513,2.401672194451976e-10,8.303590454117327e-11,,6524
,,,,,,0.000125,6525
145,0.48058614134788513,9.681775093078613,0.48058614134788513,2.358362949372861e-10,8.221561625942897e-11,,6569
,,,,,,0.000125,6570
146,0.48058614134788513,9.681775093078613,0.48058614134788513,2.3154390904611688e-10,8.139992846434296e-11,,6614
,,,,,,0.000125,6615
147,0.48058614134788513,9.681775093078613,0.48058614134788513,2.2729003401611436e-10,8.058877870587011e-11,,6659
,,,,,,0.000125,6660
148,0.48058614134788513,9.681775093078613,0.48058614134788513,2.2268083210708056e-10,7.978234739525192e-11,,6704
,,,,,,0.000125,6705
149,0.48058614134788513,9.681775093078613,0.48058614134788513,2.1827595286794121e-10,7.898103698833481e-11,,6749
,,,,,,0.000125,6750
150,0.48058614134788513,9.681775093078613,0.48058614134788513,2.1414806039565804e-10,7.818520136870788e-11,,6794
,,,,,,0.000125,6795
151,0.48058614134788513,9.681775093078613,0.48058614134788513,2.100584151065732e-10,7.739471563628086e-11,,6839
,,,,,,0.000125,6840
152,0.48058614134788513,9.681775093078613,0.48058614134788513,2.0600728067865504e-10,7.660956591326595e-11,,6884
,,,,,,0.000125,6885
153,0.48058614134788513,9.681775093078613,0.48058614134788513,2.013948174894864e-10,7.583005057210102e-11,,6929
,,,,,,0.000125,6930
154,0.48058614134788513,9.681775093078613,0.48058614134788513,1.9743083556900132e-10,7.505614185721043e-11,,6974
,,,,,,0.000125,6975
155,0.48058614134788513,9.681775093078613,0.48058614134788513,1.9350546165419757e-10,7.428795079089667e-11,,7019
,,,,,,0.000125,7020
156,0.48058614134788513,9.681775093078613,0.48058614134788513,1.8961852921162148e-10,7.352534553417556e-11,,7064
,,,,,,0.000125,7065
157,0.48058614134788513,9.681775093078613,0.48058614134788513,1.8555469660785917e-10,7.276831914815318e-11,,7109
,,,,,,0.000125,7110
158,0.48058614134788513,9.681775093078613,0.48058614134788513,1.8139263702199315e-10,7.201705898296495e-11,,7154
,,,,,,0.000125,7155
159,0.48058614134788513,9.681775093078613,0.48058614134788513,1.7763140958138024e-10,7.127199525003292e-11,,7199
,,,,,,0.000125,7200
160,0.48058614134788513,9.681775093078613,0.48058614134788513,1.739786370524854e-10,7.05330099881607e-11,,7244
,,,,,,0.000125,7245
161,0.48058614134788513,9.681775093078613,0.48058614134788513,1.702938068337545e-10,6.980022115854467e-11,,7289
,,,,,,0.000125,7290
162,0.48058614134788513,9.681775093078613,0.48058614134788513,1.6637538569064247e-10,6.907342753326162e-11,,7334
,,,,,,0.000125,7335
163,0.48058614134788513,9.681775093078613,0.48058614134788513,1.6257109547446191e-10,6.83530801404153e-11,,7379
,,,,,,0.000125,7380
164,0.48058614134788513,9.681775093078613,0.48058614134788513,1.5907809791659844e-10,6.763912346885448e-11,,7424
,,,,,,0.000125,7425
165,0.48058614134788513,9.681775093078613,0.48058614134788513,1.555562345600947e-10,6.693122445167177e-11,,7469
,,,,,,0.000125,7470
166,0.48058614134788513,9.681775093078613,0.48058614134788513,1.5213844073436178e-10,6.622973003356236e-11,,7514
,,,,,,0.000125,7515
167,0.48058614134788513,9.681775093078613,0.48058614134788513,1.4856513241845448e-10,6.553461245895065e-11,,7559
,,,,,,0.000125,7560
168,0.48058614134788513,9.681775093078613,0.48058614134788513,1.449075165416147e-10,6.48460105057147e-11,,7604
,,,,,,0.000125,7605
169,0.48058614134788513,9.681775093078613,0.48058614134788513,1.416739364712427e-10,6.416401437947528e-11,,7649
,,,,,,0.000125,7650
170,0.48058614134788513,9.681775093078613,0.48058614134788513,1.3841400248182367e-10,6.348837428005183e-11,,7694
,,,,,,0.000125,7695
171,0.48058614134788513,9.681775093078613,0.48058614134788513,1.3519133035266861e-10,6.281918041306511e-11,,7739
,,,,,,0.000125,7740
172,0.48058614134788513,9.681775093078613,0.48058614134788513,1.3200592008377754e-10,6.215664094533224e-11,,7784
,,,,,,6.25e-05,7785
173,0.48058614134788513,9.681775093078613,0.48058614134788513,1.2891822331884129e-10,6.1658768368833e-11,,7829
,,,,,,6.25e-05,7830
174,0.48058614134788513,9.681775093078613,0.48058614134788513,1.2808004656861272e-10,6.133071134284407e-11,,7874
,,,,,,6.25e-05,7875
175,0.48058614134788513,9.681775093078613,0.48058614134788513,1.2616566125167594e-10,6.100196042746475e-11,,7919
,,,,,,6.25e-05,7920
176,0.48058614134788513,9.681775093078613,0.48058614134788513,1.245674535743646e-10,6.067210622795471e-11,,7964
,,,,,,6.25e-05,7965
177,0.48058614134788513,9.681775093078613,0.48058614134788513,1.2350194478205623e-10,6.03415928335238e-11,,8009
,,,,,,6.25e-05,8010
178,0.48058614134788513,9.681775093078613,0.48058614134788513,1.2104235669330166e-10,6.001016350509758e-11,,8054
,,,,,,6.25e-05,8055
179,0.48058614134788513,9.681775093078613,0.48058614134788513,1.201715116305735e-10,5.967822069852247e-11,,8099
,,,,,,6.25e-05,8100
180,0.48058614134788513,9.681775093078613,0.48058614134788513,1.1825983248225924e-10,5.934568808596552e-11,,8144
,,,,,,6.25e-05,8145
181,0.48058614134788513,9.681775093078613,0.48058614134788513,1.165980506590003e-10,5.901219096715593e-11,,8189
,,,,,,6.25e-05,8190
182,0.48058614134788513,9.681775093078613,0.48058614134788513,1.1562460711100897e-10,5.867849262042313e-11,,8234
,,,,,,6.25e-05,8235
183,0.48058614134788513,9.681775093078613,0.48058614134788513,1.1313126130341189e-10,5.834444039010123e-11,,8279
,,,,,,6.25e-05,8280
184,0.48058614134788513,9.681775093078613,0.48058614134788513,1.1212263062443384e-10,5.8010193870750015e-11,,8324
,,,,,,6.25e-05,8325
185,0.48058614134788513,9.681775093078613,0.48058614134788513,1.1060963950315639e-10,5.767560040670361e-11,,8369
,,,,,,6.25e-05,8370
186,0.48058614134788513,9.681775093078613,0.48058614134788513,1.0861511690052339e-10,5.734036856441804e-11,,8414
,,,,,,6.25e-05,8415
187,0.48058614134788513,9.681775093078613,0.48058614134788513,1.0756875251649589e-10,5.7005133252685525e-11,,8459
,,,,,,6.25e-05,8460
188,0.48058614134788513,9.681775093078613,0.48058614134788513,1.0565173041987563e-10,5.6669838960354824e-11,,8504
,,,,,,6.25e-05,8505
189,0.48058614134788513,9.681775093078613,0.48058614134788513,1.0408166689623854e-10,5.6334405890146044e-11,,8549
,,,,,,6.25e-05,8550
190,0.48058614134788513,9.681775093078613,0.48058614134788513,1.0300137132102094e-10,5.5999344050761124e-11,,8594
,,,,,,6.25e-05,8595
191,0.48058614134788513,9.681775093078613,0.48058614134788513,1.0080747347984698e-10,5.566416425017984e-11,,8639
,,,,,,6.25e-05,8640
192,0.48058614134788513,9.681775093078613,0.48058614134788513,9.953828733477721e-11,5.532896363291684e-11,,8684
,,,,,,6.25e-05,8685
193,0.48058614134788513,9.681775093078613,0.48058614134788513,9.842786308222884e-11,5.499400587694048e-11,,8729
,,,,,,6.25e-05,8730
194,0.48058614134788513,9.681775093078613,0.48058614134788513,9.61290561041217e-11,5.465926669612209e-11,,8774
,,,,,,6.25e-05,8775
195,0.48058614134788513,9.681775093078613,0.48058614134788513,9.504452780362271e-11,5.432487792944585e-11,,8819
,,,,,,6.25e-05,8820
196,0.48058614134788513,9.681775093078613,0.48058614134788513,9.37541294598887e-11,5.3990718146268435e-11,,8864
,,,,,,6.25e-05,8865
197,0.48058614134788513,9.681775093078613,0.48058614134788513,9.166385012138178e-11,5.365680816327156e-11,,8909
,,,,,,6.25e-05,8910
198,0.48058614134788513,9.681775093078613,0.48058614134788513,9.055360628007492e-11,5.3323491455703476e-11,,8954
,,,,,,6.25e-05,8955
199,0.48058614134788513,9.681775093078613,0.48058614134788513,8.91941243086336e-11,5.2990969251487385e-11,,8999
,,,,,,6.25e-05,9000
200,0.48058614134788513,9.681775093078613,0.48058614134788513,8.725502959050502e-11,5.2659068078275695e-11,,9044
,,,,,,6.25e-05,9045
201,0.48058614134788513,9.681775093078613,0.48058614134788513,8.617120905718423e-11,5.232790242781782e-11,,9089
,,,,,,6.25e-05,9090
