epoch,loss,loss/beta,loss/data,loss/ic,loss/res,lr,step
1879,0.014022992923855782,0.16873256862163544,0.007266618311405182,0.002103570383042097,0.004652802832424641,,86479
,,,,,,1.953125e-06,86480
1880,0.014347176067531109,0.1687125712633133,0.007287419401109219,0.0021010059863328934,0.0049587516114115715,,86525
,,,,,,1.953125e-06,86526
1881,0.014711872674524784,0.168717622756958,0.007265955209732056,0.0020973854698240757,0.005348530597984791,,86571
,,,,,,1.953125e-06,86572
1882,0.015631169080734253,0.16870303452014923,0.00727896997705102,0.0020988343749195337,0.006253362633287907,,86617
,,,,,,1.953125e-06,86618
1883,0.014216333627700806,0.16869327425956726,0.007211392279714346,0.0021005573216825724,0.004904383793473244,,86663
,,,,,,1.953125e-06,86664
1884,0.014142263680696487,0.16870394349098206,0.007325540762394667,0.002096552401781082,0.004720169119536877,,86709
,,,,,,1.953125e-06,86710
1885,0.013958481140434742,0.16879993677139282,0.00727327074855566,0.002095550298690796,0.004589661490172148,,86755
,,,,,,1.953125e-06,86756
1886,0.014220116659998894,0.16889463365077972,0.007279076147824526,0.002089310670271516,0.004851730540394783,,86801
,,,,,,1.953125e-06,86802
1887,0.014634544961154461,0.1689608246088028,0.007294930052012205,0.0020833276212215424,0.00525628961622715,,86847
,,,,,,1.953125e-06,86848
1888,0.014268061146140099,0.16889254748821259,0.00727634085342288,0.002085892716422677,0.004905828274786472,,86893
,,,,,,1.953125e-06,86894
1889,0.01435638964176178,0.16875652968883514,0.007278398610651493,0.0020859844516962767,0.004992007277905941,,86939
,,,,,,1.953125e-06,86940
1890,0.014965078793466091,0.16874180734157562,0.007329823914915323,0.0020911304745823145,0.005544123239815235,,86985
,,,,,,1.953125e-06,86986
1891,0.014159975573420525,0.16867689788341522,0.007313630543649197,0.002090927679091692,0.004755415488034487,,87031
,,,,,,1.953125e-06,87032
1892,0.014376574195921421,0.16865409910678864,0.007231980096548796,0.0020901227835565805,0.0050544701516628265,,87077
,,,,,,1.953125e-06,87078
1893,0.014167556539177895,0.1686389297246933,0.007260023150593042,0.0020902962423861027,0.004817237611860037,,87123
,,,,,,1.953125e-06,87124
1894,0.014240500517189503,0.1685888022184372,0.007238923572003841,0.0020865253172814846,0.004915050230920315,,87169
,,,,,,1.953125e-06,87170
1895,0.014443089254200459,0.16864874958992004,0.0072541022673249245,0.002086498076096177,0.005102487746626139,,87215
,,,,,,1.953125e-06,87216
1896,0.014487319625914097,0.16865438222885132,0.007271697744727135,0.002083732048049569,0.005131891462951899,,87261
,,,,,,1.953125e-06,87262
1897,0.014543280936777592,0.16863460838794708,0.0072570727206766605,0.0020823932718485594,0.005203814711421728,,87307
,,,,,,1.953125e-06,87308
1898,0.013957716524600983,0.16865602135658264,0.0072329081594944,0.0020828177221119404,0.004641989711672068,,87353
,,,,,,1.953125e-06,87354
1899,0.014779479242861271,0.16871169209480286,0.007197408936917782,0.0020829252898693085,0.005499145481735468,,87399
,,,,,,1.953125e-06,87400
1900,0.014252628199756145,0.16868294775485992,0.007227618247270584,0.002082400256767869,0.004942610394209623,,87445
,,,,,,1.953125e-06,87446
1901,0.0146720539778471,0.16863389313220978,0.007268610410392284,0.0020786358509212732,0.005324807483702898,,87491
,,,,,,1.953125e-06,87492
1902,0.014209955930709839,0.16863135993480682,0.007265955675393343,0.0020788791589438915,0.004865121096372604,,87537
,,,,,,1.953125e-06,87538
1903,0.01430248562246561,0.16863033175468445,0.007243414409458637,0.002079959958791733,0.004979113582521677,,87583
,,,,,,1.953125e-06,87584
1904,0.014499500393867493,0.16864876449108124,0.0072791180573403835,0.0020814635790884495,0.005138919223099947,,87629
,,,,,,1.953125e-06,87630
1905,0.014433263801038265,0.16870220005512238,0.007307126186788082,0.0020824165549129248,0.0050437175668776035,,87675
,,,,,,1.953125e-06,87676
1906,0.014058448374271393,0.16870595514774323,0.007320739794522524,0.002083547180518508,0.004654160235077143,,87721
,,,,,,1.953125e-06,87722
1907,0.014194127172231674,0.1687336266040802,0.007318256422877312,0.002083921106532216,0.00479194987565279,,87767
,,,,,,1.953125e-06,87768
1908,0.013890285044908524,0.168734610080719,0.007267098408192396,0.0020821294747292995,0.004541057627648115,,87813
,,,,,,1.953125e-06,87814
1909,0.014795014634728432,0.16879233717918396,0.007279207929968834,0.002082300605252385,0.005433504935353994,,87859
,,,,,,1.953125e-06,87860
1910,0.01458547543734312,0.16880524158477783,0.007335870061069727,0.002082106191664934,0.00516749732196331,,87905
,,,,,,1.953125e-06,87906
1911,0.014051445759832859,0.1688755601644516,0.007333052344620228,0.0020825951360166073,0.004635800141841173,,87951
,,,,,,1.953125e-06,87952
1912,0.01442024577409029,0.16883347928524017,0.007350915111601353,0.002082502469420433,0.004986828658729792,,87997
,,,,,,1.953125e-06,87998
1913,0.014353184960782528,0.16885067522525787,0.007388199679553509,0.0020835772156715393,0.004881405737251043,,88043
,,,,,,1.953125e-06,88044
1914,0.014495070092380047,0.1688036322593689,0.007392124738544226,0.0020854531321674585,0.0050174943171441555,,88089
,,,,,,1.953125e-06,88090
1915,0.014114310033619404,0.16877980530261993,0.00736016221344471,0.0020855478942394257,0.004668599925935268,,88135
,,,,,,1.953125e-06,88136
1916,0.013944408856332302,0.1687471568584442,0.00734340026974678,0.0020830677822232246,0.004517939407378435,,88181
,,,,,,1.953125e-06,88182
1917,0.01391552947461605,0.16875576972961426,0.00730292871594429,0.002081781392917037,0.004530820529907942,,88227
,,,,,,1.953125e-06,88228
1918,0.014363517984747887,0.16873301565647125,0.007331407628953457,0.0020824773237109184,0.004949633963406086,,88273
,,,,,,1.953125e-06,88274
1919,0.014154990203678608,0.1687374711036682,0.007344584446400404,0.0020827411208301783,0.00472766300663352,,88319
,,,,,,1.953125e-06,88320
1920,0.01423298753798008,0.1686490774154663,0.007298204116523266,0.002080676844343543,0.004854107275605202,,88365
,,,,,,1.953125e-06,88366
1921,0.013937809504568577,0.16864323616027832,0.007320583797991276,0.002078388584777713,0.0045388368889689445,,88411
,,,,,,1.953125e-06,88412
1922,0.013944264501333237,0.1686944216489792,0.007323728874325752,0.0020753582939505577,0.004545178730040789,,88457
,,,,,,1.953125e-06,88458
1923,0.0139651820063591,0.16875872015953064,0.007263436447829008,0.002069643000140786,0.004632101859897375,,88503
,,,,,,1.953125e-06,88504
1924,0.014339878223836422,0.16878913342952728,0.007241950836032629,0.0020689081866294146,0.005029018502682447,,88549
,,,,,,1.953125e-06,88550
1925,0.013848010450601578,0.1687398999929428,0.007210373412817717,0.0020683484617620707,0.004569289740175009,,88595
,,,,,,1.953125e-06,88596
1926,0.014779269695281982,0.1686907261610031,0.007275550626218319,0.0020667079370468855,0.005437009036540985,,88641
,,,,,,1.953125e-06,88642
1927,0.014146853238344193,0.16871406137943268,0.007222192827612162,0.0020682436879724264,0.00485641323029995,,88687
,,,,,,1.953125e-06,88688
1928,0.014149139635264874,0.16873763501644135,0.007304818369448185,0.0020702993497252464,0.004774025641381741,,88733
,,,,,,1.953125e-06,88734
1929,0.013939064927399158,0.16878369450569153,0.007227047812193632,0.0020674660336226225,0.004644553642719984,,88779
,,,,,,1.953125e-06,88780
1930,0.014427484944462776,0.16881851851940155,0.007299997843801975,0.002067272085696459,0.005060217343270779,,88825
,,,,,,1.953125e-06,88826
