epoch,loss,loss/beta,loss/data,loss/ic,loss/res,loss/smma,lr,step
38,239696.46875,1.6104668378829956,0.4283270537853241,239696.09375,0.007547555025666952,,,1754
,,,,,,,0.0005,1755
39,238258.953125,1.8221920728683472,0.3970787823200226,238258.484375,0.033305950462818146,,,1799
,,,,,,,0.0005,1800
40,236826.078125,1.9768023490905762,0.3809118866920471,236825.671875,0.04419826716184616,,,1844
,,,,,,,0.0005,1845
41,235397.921875,1.9437042474746704,0.3618328869342804,235397.515625,0.03277706727385521,,,1889
,,,,,,,0.0005,1890
42,233974.4375,1.9554405212402344,0.350911021232605,233974.09375,0.04799751192331314,,,1934
,,,,,,,0.0005,1935
43,232555.640625,1.9349596500396729,0.34030571579933167,232555.28125,0.03571098670363426,,,1979
,,,,,,,0.0005,1980
44,231141.515625,1.9422537088394165,0.33115726709365845,231141.1875,0.054305050522089005,,,2024
,,,,,,,0.0005,2025
45,229731.875,1.925133466720581,0.32595857977867126,229731.515625,0.04344230890274048,,,2069
,,,,,,,0.0005,2070
46,228326.90625,1.9281059503555298,0.3168386220932007,228326.53125,0.05426827818155289,,,2114
,,,,,,,0.0005,2115
47,226926.515625,1.9264007806777954,0.3126923143863678,226926.140625,0.05100893974304199,,,2159
,,,,,,,0.0005,2160
48,225530.625,1.9298450946807861,0.3047611713409424,225530.265625,0.056520573794841766,,,2204
,,,,,,,0.0005,2205
49,224139.296875,1.937157154083252,0.29935145378112793,224138.953125,0.05725015699863434,,,2249
,,,,,,,0.0005,2250
50,222752.5,1.944036841392517,0.2925838232040405,222752.09375,0.0602203793823719,,,2294
,,,,,,,0.0005,2295
51,221370.171875,1.9495885372161865,0.28683924674987793,221369.828125,0.061976876109838486,,,2339
,,,,,,,0.0005,2340
52,219992.359375,1.9488797187805176,0.2812386453151703,219992.0,0.06390433758497238,264067.875,,2384
,,,,,,,0.0005,2385
53,218619.0,1.9402252435684204,0.27628982067108154,218618.6875,0.06548288464546204,263158.90625,,2429
,,,,,,,0.0005,2430
54,217250.171875,1.9222683906555176,0.27186644077301025,217249.84375,0.06689222902059555,262240.71875,,2474
,,,,,,,0.0005,2475
55,215885.75,1.8952367305755615,0.2679798901081085,215885.421875,0.0681178942322731,261313.625,,2519
,,,,,,,0.0005,2520
56,214525.84375,1.8598735332489014,0.2645633816719055,214525.5,0.06919778883457184,260377.875,,2564
,,,,,,,0.0005,2565
57,213170.328125,1.8171985149383545,0.2615562677383423,213170.015625,0.07015548646450043,259433.71875,,2609
,,,,,,,0.0005,2610
58,211819.265625,1.7682217359542847,0.2588994801044464,211818.921875,0.0710112676024437,258481.421875,,2654
,,,,,,,0.0005,2655
59,210472.625,1.7138671875,0.2565422058105469,210472.28125,0.07178102433681488,257521.25,,2699
,,,,,,,0.0005,2700
60,209130.390625,1.6549606323242188,0.25444161891937256,209130.046875,0.07247743010520935,256553.4375,,2744
,,,,,,,0.0005,2745
61,207792.546875,1.5922436714172363,0.25256288051605225,207792.25,0.0731106624007225,255578.21875,,2789
,,,,,,,0.0005,2790
62,206459.125,1.5263941287994385,0.25087684392929077,206458.84375,0.07368901371955872,254595.828125,,2834
,,,,,,,0.0005,2835
63,205130.15625,1.4580312967300415,0.24935981631278992,205129.75,0.0742192268371582,253606.515625,,2879
,,,,,,,0.0005,2880
64,203805.484375,1.38772451877594,0.24799221754074097,203805.171875,0.07470670342445374,252610.5,,2924
,,,,,,,0.0005,2925
65,202485.21875,1.315996527671814,0.2467573583126068,202484.890625,0.07515590637922287,251608.0,,2969
,,,,,,,0.0005,2970
66,201169.359375,1.2433198690414429,0.24564114212989807,201169.046875,0.07557039707899094,250599.21875,,3014
,,,,,,,0.0005,3015
67,199857.859375,1.1701178550720215,0.24463115632534027,199857.5,0.07595332711935043,249584.390625,,3059
,,,,,,,0.0005,3060
68,198550.6875,1.0967702865600586,0.2437165230512619,198550.375,0.07630736380815506,248563.71875,,3104
,,,,,,,0.0005,3105
69,197247.90625,1.0236132144927979,0.24288758635520935,197247.609375,0.07663484662771225,247537.40625,,3149
,,,,,,,0.0005,3150
70,195949.59375,0.9509360790252686,0.24213562905788422,195949.25,0.07693785429000854,246505.65625,,3194
,,,,,,,0.0005,3195
71,194655.5625,0.8789852857589722,0.24145296216011047,194655.203125,0.07721828669309616,245468.640625,,3239
,,,,,,,0.0005,3240
72,193365.8125,0.8079680800437927,0.24083282053470612,193365.46875,0.0774778351187706,244426.59375,,3284
,,,,,,,0.0005,3285
73,192080.46875,0.7380593419075012,0.24026918411254883,192080.21875,0.07771787792444229,243379.671875,,3329
,,,,,,,0.0005,3330
74,190799.53125,0.669403076171875,0.23975670337677002,190799.1875,0.07793976366519928,242328.0625,,3374
,,,,,,,0.0005,3375
75,189522.875,0.6021201610565186,0.23929084837436676,189522.59375,0.0781446024775505,241271.96875,,3419
,,,,,,,0.0005,3420
76,188250.5625,0.536322832107544,0.23886756598949432,188250.21875,0.07833323627710342,240211.53125,,3464
,,,,,,,0.0005,3465
77,186982.5,0.4721325933933258,0.23848313093185425,186982.171875,0.07850652933120728,239146.953125,,3509
,,,,,,,0.0005,3510
78,185718.734375,0.40971460938453674,0.23813427984714508,185718.421875,0.0786651149392128,238078.390625,,3554
,,,,,,,0.0005,3555
79,184459.34375,0.34933239221572876,0.23781795799732208,184459.015625,0.07880980521440506,237006.0,,3599
,,,,,,,0.0005,3600
80,183204.265625,0.29146403074264526,0.23753084242343903,183204.0,0.07894125580787659,235929.96875,,3644
,,,,,,,0.0005,3645
81,181953.53125,0.23706527054309845,0.23726966977119446,181953.21875,0.07906011492013931,234850.4375,,3689
,,,,,,,0.0005,3690
82,180707.15625,0.1881915032863617,0.23703116178512573,180706.859375,0.07916610687971115,233767.578125,,3734
,,,,,,,0.0005,3735
83,179465.21875,0.14908018708229065,0.23681198060512543,179464.828125,0.07925502210855484,232681.53125,,3779
,,,,,,,0.0005,3780
84,178227.625,0.12594527006149292,0.23660047352313995,178227.296875,0.0791882872581482,231592.453125,,3824
,,,,,,,0.0005,3825
85,176994.359375,0.17600493133068085,0.23573975265026093,176994.046875,0.07786404341459274,230500.484375,,3869
,,,,,,,0.0005,3870
86,175765.453125,0.3090797960758209,0.23486608266830444,175765.15625,0.07856456190347672,229405.796875,,3914
,,,,,,,0.0005,3915
87,174540.796875,0.5401127338409424,0.23438547551631927,174540.453125,0.07904559373855591,228308.484375,,3959
,,,,,,,0.0005,3960
88,173320.453125,0.7072267532348633,0.23422066867351532,173320.140625,0.07879193127155304,227208.734375,,4004
,,,,,,,0.0005,4005
89,172104.359375,0.8883182406425476,0.2339133769273758,172104.078125,0.07905575633049011,226106.640625,,4049
,,,,,,,0.0005,4050
90,170892.515625,1.0306390523910522,0.2336054891347885,170892.265625,0.07912479341030121,225002.359375,,4094
,,,,,,,0.0005,4095
91,169685.078125,1.154502034187317,0.2334861159324646,169684.78125,0.07917939126491547,223896.015625,,4139
,,,,,,,0.0005,4140
92,168481.828125,1.2615500688552856,0.2333361804485321,168481.515625,0.07921789586544037,222787.734375,,4184
,,,,,,,0.0005,4185
93,167282.921875,1.3549472093582153,0.23324471712112427,167282.578125,0.07925713062286377,221677.640625,,4229
,,,,,,,0.0005,4230
94,166088.25,1.437194585800171,0.23313812911510468,166087.921875,0.07929027080535889,220565.84375,,4274
,,,,,,,0.0005,4275
95,164897.859375,1.5101631879806519,0.23306779563426971,164897.515625,0.07932890951633453,219452.484375,,4319
,,,,,,,0.0005,4320
96,163711.78125,1.5755524635314941,0.23301424086093903,163711.4375,0.07934296131134033,218337.671875,,4364
,,,,,,,0.0005,4365
97,162529.890625,1.6345837116241455,0.23294831812381744,162529.609375,0.0793822854757309,217221.515625,,4409
,,,,,,,0.0005,4410
98,161352.390625,1.688421607017517,0.23280422389507294,161352.078125,0.07943002879619598,216104.140625,,4454
,,,,,,,0.0005,4455
99,160179.140625,1.7377350330352783,0.2327525019645691,160178.828125,0.07944953441619873,214985.640625,,4499
,,,,,,,0.0005,4500
100,159010.125,1.7835216522216797,0.2326851338148117,159009.828125,0.07946864515542984,213866.125,,4544
,,,,,,,0.0005,4545
101,157845.46875,1.8261523246765137,0.232636958360672,157845.125,0.07948966324329376,212745.71875,,4589
,,,,,,,0.0005,4590
102,156685.046875,1.8661521673202515,0.23257726430892944,156684.75,0.07951023429632187,211624.5,,4634
,,,,,,,0.0005,4635
103,155528.9375,1.9038500785827637,0.23253372311592102,155528.53125,0.07952753454446793,210502.59375,,4679
,,,,,,,0.0005,4680
104,154377.03125,1.939623236656189,0.23249362409114838,154376.765625,0.07954561710357666,209380.078125,,4724
,,,,,,,0.0005,4725
105,153229.46875,1.9737011194229126,0.23245000839233398,153229.1875,0.0795639306306839,208257.0625,,4769
,,,,,,,0.0005,4770
106,152086.21875,2.006286859512329,0.23240144550800323,152085.90625,0.07958057522773743,207133.640625,,4814
,,,,,,,0.0005,4815
107,150947.203125,2.037541627883911,0.23237432539463043,150946.859375,0.07958836108446121,206009.921875,,4859
,,,,,,,0.0005,4860
108,149812.453125,2.067624568939209,0.23235687613487244,149812.140625,0.07960764318704605,204885.96875,,4904
,,,,,,,0.0005,4905
109,148682.015625,2.0966544151306152,0.23234876990318298,148681.703125,0.07961457967758179,203761.890625,,4949
,,,,,,,0.0005,4950
110,147555.84375,2.124800443649292,0.23225466907024384,147555.484375,0.0796399861574173,202637.765625,,4994
,,,,,,,0.0005,4995
111,146433.953125,2.15201997756958,0.23230327665805817,146433.65625,0.0796251893043518,201513.6875,,5039
,,,,,,,0.0005,5040
112,145316.515625,2.1785216331481934,0.23224392533302307,145316.203125,0.07965921610593796,200389.75,,5084
,,,,,,,0.0005,5085
113,144203.515625,2.204155445098877,0.23228049278259277,144203.234375,0.07965794205665588,199266.03125,,5129
,,,,,,,0.0005,5130
114,143094.921875,2.229233741760254,0.23211178183555603,143094.609375,0.07970251142978668,198142.609375,,5174
,,,,,,,0.0005,5175
115,141990.6875,2.2534596920013428,0.23217488825321198,141990.359375,0.07968635112047195,197019.5625,,5219
,,,,,,,0.0005,5220
116,140890.703125,2.2773549556732178,0.23206071555614471,140890.375,0.07971818000078201,195896.984375,,5264
,,,,,,,0.0005,5265
117,139795.03125,2.300471305847168,0.23211951553821564,139794.671875,0.07970818877220154,194774.953125,,5309
,,,,,,,0.0005,5310
118,138703.59375,2.323286533355713,0.23194946348667145,138703.28125,0.0797538310289383,193653.515625,,5354
,,,,,,,0.0005,5355
119,137616.46875,2.345302104949951,0.23204894363880157,137616.171875,0.07972022891044617,192532.78125,,5399
,,,,,,,0.0005,5400
120,136533.578125,2.3670549392700195,0.23198537528514862,136533.3125,0.07975129038095474,191412.796875,,5444
,,,,,,,0.0005,5445
121,135455.015625,2.388209819793701,0.23194843530654907,135454.703125,0.07976214587688446,190293.640625,,5489
,,,,,,,0.0005,5490
122,134380.71875,2.408858299255371,0.23196761310100555,134380.40625,0.07975540310144424,189175.375,,5534
,,,,,,,0.0005,5535
123,133310.6875,2.4290578365325928,0.23190535604953766,133310.359375,0.07977955788373947,188058.09375,,5579
,,,,,,,0.0005,5580
124,132244.9375,2.4485602378845215,0.2318955957889557,132244.640625,0.07980292290449142,186941.828125,,5624
,,,,,,,0.0005,5625
125,131183.453125,2.467768669128418,0.23172010481357574,131183.140625,0.07983119785785675,185826.65625,,5669
,,,,,,,0.0005,5670
126,130126.28125,2.4863204956054688,0.2317853420972824,130125.96875,0.07981465756893158,184712.65625,,5714
,,,,,,,0.0005,5715
127,129073.3515625,2.5046255588531494,0.23168842494487762,129073.0234375,0.07983908802270889,183599.859375,,5759
,,,,,,,0.0005,5760
128,128024.703125,2.5221407413482666,0.2317751795053482,128024.390625,0.07983621954917908,182488.359375,,5804
,,,,,,,0.0005,5805
129,126980.3515625,2.5394399166107178,0.23152495920658112,126980.0234375,0.07988547533750534,181378.203125,,5849
,,,,,,,0.0005,5850
130,125940.28125,2.555795669555664,0.2316751778125763,125939.921875,0.07984723895788193,180269.4375,,5894
,,,,,,,0.0005,5895
131,124904.421875,2.572026252746582,0.23153437674045563,124904.1484375,0.07989948242902756,179162.140625,,5939
,,,,,,,0.0005,5940
132,123872.9140625,2.587400197982788,0.2316005527973175,123872.59375,0.0798908919095993,178056.359375,,5984
,,,,,,,0.0005,5985
133,122845.65625,2.6025638580322266,0.23137271404266357,122845.34375,0.07993520796298981,176952.140625,,6029
,,,,,,,0.0005,6030
134,121822.6796875,2.616938829421997,0.23149609565734863,121822.3671875,0.07989723235368729,175849.546875,,6074
,,,,,,,0.0005,6075
135,120803.96875,2.631086587905884,0.23147381842136383,120803.65625,0.0799424946308136,174748.640625,,6119
,,,,,,,0.0005,6120
136,119789.5546875,2.644655227661133,0.23123162984848022,119789.2421875,0.07999423146247864,173649.453125,,6164
,,,,,,,0.0005,6165
137,118779.3984375,2.657567024230957,0.23135624825954437,118779.078125,0.0799468457698822,172552.0625,,6209
,,,,,,,0.0005,6210
138,117773.5390625,2.670511484146118,0.2311466783285141,117773.21875,0.08001218736171722,171456.484375,,6254
,,,,,,,0.0005,6255
139,116771.9375,2.682374954223633,0.2312564253807068,116771.6171875,0.08001154661178589,170362.796875,,6299
,,,,,,,0.0005,6300
140,115774.6171875,2.6943397521972656,0.2308647781610489,115774.2890625,0.08009213954210281,169271.03125,,6344
,,,,,,,0.0005,6345
141,114781.578125,2.705475091934204,0.23099744319915771,114781.265625,0.08005088567733765,168181.25,,6389
,,,,,,,0.0005,6390
142,113792.8203125,2.7165441513061523,0.23086102306842804,113792.515625,0.08011409640312195,167093.46875,,6434
,,,,,,,0.0005,6435
143,112808.3359375,2.726897954940796,0.23063869774341583,112808.0390625,0.08017570525407791,166007.765625,,6479
,,,,,,,0.0005,6480
144,111828.125,2.7367451190948486,0.2306150197982788,111827.8203125,0.08017024397850037,164924.1875,,6524
,,,,,,,0.0005,6525
145,110852.2109375,2.7463481426239014,0.23035457730293274,110851.890625,0.08025610446929932,163842.734375,,6569
,,,,,,,0.0005,6570
146,109880.546875,2.754941940307617,0.23042157292366028,109880.25,0.08027471601963043,162763.5,,6614
,,,,,,,0.0005,6615
147,108913.1796875,2.7634828090667725,0.22998087108135223,108912.8515625,0.08038771152496338,161686.484375,,6659
,,,,,,,0.0005,6660
148,107950.078125,2.770914077758789,0.2299186736345291,107949.765625,0.08041020482778549,160611.765625,,6704
,,,,,,,0.0005,6705
149,106991.2578125,2.7780895233154297,0.22982414066791534,106990.9375,0.08049384504556656,159539.359375,,6749
,,,,,,,0.0005,6750
150,106036.7109375,2.7844793796539307,0.2293282002210617,106036.40625,0.0806470587849617,158469.296875,,6794
,,,,,,,0.0005,6795
151,105086.453125,2.789889097213745,0.22932443022727966,105086.1484375,0.08065596222877502,157401.640625,,6839
,,,,,,,0.0005,6840
152,104140.4765625,2.7951769828796387,0.2288854718208313,104140.1484375,0.08082304149866104,156336.421875,,6884
,,,,,,,0.0005,6885
153,103198.734375,2.798757791519165,0.22873714566230774,103198.4375,0.08092273771762848,155273.671875,,6929
,,,,,,,0.0005,6930
154,102261.296875,2.802056312561035,0.22835896909236908,102260.96875,0.08103616535663605,154213.421875,,6974
,,,,,,,0.0005,6975
155,101328.09375,2.804227828979492,0.22799493372440338,101327.7890625,0.08118198812007904,153155.71875,,7019
,,,,,,,0.0005,7020
156,100399.1796875,2.805044412612915,0.22792372107505798,100398.890625,0.08127515017986298,152100.578125,,7064
,,,,,,,0.0005,7065
157,99474.5546875,2.805234670639038,0.2273462563753128,99474.2109375,0.081463523209095,151048.0625,,7109
,,,,,,,0.0005,7110
158,98554.1796875,2.80361008644104,0.22715628147125244,98553.8828125,0.08155705779790878,149998.1875,,7154
,,,,,,,0.0005,7155
159,97638.1015625,2.8011839389801025,0.22697986662387848,97637.7734375,0.08168470114469528,148950.984375,,7199
,,,,,,,0.0005,7200
160,96726.25,2.7972285747528076,0.22643129527568817,96725.9375,0.08189136534929276,147906.484375,,7244
,,,,,,,0.0005,7245
161,95818.6640625,2.79148006439209,0.226357564330101,95818.3671875,0.08193984627723694,146864.734375,,7289
,,,,,,,0.0005,7290
162,94915.3515625,2.785046339035034,0.22598455846309662,94915.0390625,0.08212216198444366,145825.75,,7334
,,,,,,,0.0005,7335
163,94016.28125,2.7762672901153564,0.2256738543510437,94015.9921875,0.08228959143161774,144789.546875,,7379
,,,,,,,0.0005,7380
164,93121.515625,2.7661995887756348,0.2255256325006485,93121.2265625,0.08234494179487228,143756.1875,,7424
,,,,,,,0.0005,7425
165,92231.015625,2.7548396587371826,0.2249869555234909,92230.703125,0.08256806433200836,142725.6875,,7469
,,,,,,,0.0005,7470
166,91344.796875,2.740973949432373,0.2249048948287964,91344.4765625,0.0826740488409996,141698.078125,,7514
,,,,,,,0.0005,7515
167,90462.8359375,2.726163864135742,0.2245204597711563,90462.5078125,0.08278323709964752,140673.359375,,7559
,,,,,,,0.0005,7560
168,89585.1171875,2.709059238433838,0.2240447849035263,89584.828125,0.08298472315073013,139651.609375,,7604
,,,,,,,0.0005,7605
169,88711.6875,2.6898183822631836,0.22402191162109375,88711.3671875,0.08305682986974716,138632.796875,,7649
,,,,,,,0.0005,7650
170,87842.4921875,2.6694395542144775,0.22354330122470856,87842.1796875,0.08320625126361847,137617.0,,7694
,,,,,,,0.0005,7695
171,86977.546875,2.64619779586792,0.22319793701171875,86977.25,0.08336032181978226,136604.203125,,7739
,,,,,,,0.0005,7740
172,86116.84375,2.6213126182556152,0.2231779247522354,86116.5390625,0.08342847973108292,135594.453125,,7784
,,,,,,,0.0005,7785
173,85260.3984375,2.594774007797241,0.22267906367778778,85260.078125,0.083600714802742,134587.78125,,7829
,,,,,,,0.0005,7830
174,84408.15625,2.5653085708618164,0.2223970592021942,84407.8515625,0.08371951431035995,133584.1875,,7874
,,,,,,,0.0005,7875
175,83560.1796875,2.534738540649414,0.22240738570690155,83559.875,0.08378098905086517,132583.703125,,7919
,,,,,,,0.0005,7920
176,82716.4609375,2.502089023590088,0.22184890508651733,82716.171875,0.08397602289915085,131586.359375,,7964
,,,,,,,0.0005,7965
177,81877.0234375,2.4670355319976807,0.22161538898944855,81876.75,0.08407072722911835,130592.171875,,8009
,,,,,,,0.0005,8010
178,81041.890625,2.4315028190612793,0.2216213345527649,81041.5703125,0.08412205427885056,129601.171875,,8054
,,,,,,,0.0005,8055
179,80211.0,2.3939108848571777,0.22097620368003845,80210.6953125,0.08433949202299118,128613.3671875,,8099
,,,,,,,0.0005,8100
180,79384.4140625,2.354954242706299,0.22078905999660492,79384.109375,0.08441604673862457,127628.7890625,,8144
,,,,,,,0.0005,8145
181,78562.1015625,2.3164873123168945,0.22076238691806793,78561.7890625,0.08445139229297638,126647.453125,,8189
,,,,,,,0.0005,8190
182,77744.0546875,2.276564359664917,0.2200840711593628,77743.75,0.08468211442232132,125669.3828125,,8234
,,,,,,,0.0005,8235
183,76930.3203125,2.2366726398468018,0.21989798545837402,76930.0078125,0.08475656062364578,124694.6015625,,8279
,,,,,,,0.0005,8280
184,76120.828125,2.1982715129852295,0.21985405683517456,76120.53125,0.0847771167755127,123723.125,,8324
,,,,,,,0.0005,8325
185,75315.6484375,2.1600351333618164,0.2192469984292984,75315.34375,0.08498800545930862,122754.9765625,,8369
,,,,,,,0.0005,8370
186,74514.734375,2.1230764389038086,0.21899276971817017,74514.4140625,0.08508419990539551,121790.171875,,8414
,,,,,,,0.0005,8415
187,73718.109375,2.088508129119873,0.21897684037685394,73717.8046875,0.08509645611047745,120828.734375,,8459
,,,,,,,0.0005,8460
188,72925.75,2.0558831691741943,0.21843309700489044,72925.453125,0.08528126776218414,119870.671875,,8504
,,,,,,,0.0005,8505
189,72137.6953125,2.02520751953125,0.21809644997119904,72137.390625,0.08540929108858109,118916.015625,,8549
,,,,,,,0.0005,8550
190,71353.9140625,1.9971089363098145,0.21812830865383148,71353.6015625,0.08540818095207214,117964.7734375,,8594
,,,,,,,0.0005,8595
191,70574.3984375,1.972008466720581,0.21761129796504974,70574.09375,0.08558060228824615,117016.9609375,,8639
,,,,,,,0.0005,8640
192,69799.171875,1.948157548904419,0.21720683574676514,69798.8828125,0.08575142174959183,116072.609375,,8684
,,,,,,,0.0005,8685
193,69028.2421875,1.9264546632766724,0.2172764092683792,69027.9375,0.08573532849550247,115131.71875,,8729
,,,,,,,0.0005,8730
194,68261.578125,1.908932089805603,0.21683357656002045,68261.265625,0.08588320016860962,114194.3203125,,8774
,,,,,,,0.0005,8775
195,67499.203125,1.8916558027267456,0.21637193858623505,67498.8984375,0.08609601855278015,113260.4140625,,8819
,,,,,,,0.0005,8820
196,66741.109375,1.8763664960861206,0.216396301984787,66740.7890625,0.0861019417643547,112330.03125,,8864
,,,,,,,0.0005,8865
197,65987.296875,1.8662855625152588,0.216123566031456,65986.984375,0.08617596328258514,111403.171875,,8909
,,,,,,,0.0005,8910
198,65237.765625,1.8544784784317017,0.21568042039871216,65237.453125,0.0864301398396492,110479.8671875,,8954
,,,,,,,0.0005,8955
199,64492.515625,1.8460930585861206,0.21555626392364502,64492.203125,0.08646517246961594,109560.1171875,,8999
,,,,,,,0.0005,9000
200,63751.53125,1.8412233591079712,0.2154526710510254,63751.23046875,0.08653314411640167,108643.9453125,,9044
,,,,,,,0.0005,9045
201,63014.84765625,1.8349511623382568,0.21513782441616058,63014.54296875,0.08670538663864136,107731.3671875,,9089
,,,,,,,0.0005,9090
202,62282.43359375,1.8316102027893066,0.2148311883211136,62282.125,0.08686834573745728,106822.390625,,9134
,,,,,,,0.0005,9135
203,61554.3046875,1.8315069675445557,0.21477769315242767,61554.00390625,0.08687397837638855,105917.0234375,,9179
,,,,,,,0.0005,9180
204,60830.44921875,1.8284533023834229,0.2146696299314499,60830.14453125,0.08706243336200714,105015.296875,,9224
,,,,,,,0.0005,9225
205,60110.8984375,1.829839825630188,0.2142091691493988,60110.5859375,0.08718730509281158,104117.203125,,9269
,,,,,,,0.0005,9270
206,59395.6015625,1.831525444984436,0.21404428780078888,59395.3046875,0.08735779672861099,103222.7734375,,9314
,,,,,,,0.0005,9315
207,58684.6015625,1.8301701545715332,0.21413123607635498,58684.3046875,0.08738137781620026,102332.0078125,,9359
,,,,,,,0.0005,9360
208,57977.87890625,1.834694266319275,0.213651642203331,57977.58203125,0.0875224843621254,101444.9296875,,9404
,,,,,,,0.0005,9405
209,57275.4375,1.836267113685608,0.21342748403549194,57275.1484375,0.08761455863714218,100561.5390625,,9449
,,,,,,,0.0005,9450
210,56577.28125,1.8428972959518433,0.2137461155653,56576.98046875,0.08721666038036346,99681.8515625,,9494
,,,,,,,0.0005,9495
211,55883.40234375,1.8564233779907227,0.21360589563846588,55883.09375,0.08712001889944077,98805.8828125,,9539
,,,,,,,0.0005,9540
212,55193.8125,1.8624014854431152,0.21326647698879242,55193.515625,0.08736023306846619,97933.640625,,9584
,,,,,,,0.0005,9585
213,54508.49609375,1.868408441543579,0.2131590098142624,54508.1953125,0.08736664801836014,97065.140625,,9629
,,,,,,,0.0005,9630
214,53827.46484375,1.879700779914856,0.21299943327903748,53827.16015625,0.08734449744224548,96200.3828125,,9674
,,,,,,,0.0005,9675
