epoch,loss,loss/beta,loss/data,loss/ic,loss/res,lr,step
,,,,,,0.0005,0
0,1432.0205078125,0.00843416154384613,31.47403907775879,1389.6103515625,10.936089515686035,,45
,,,,,,0.0005,46
1,1000.5477294921875,0.008094128221273422,31.471708297729492,968.7918701171875,0.28438180685043335,,91
,,,,,,0.0005,92
2,899.3563842773438,0.009874295443296432,31.47675895690918,867.70263671875,0.17721566557884216,,137
,,,,,,0.0005,138
3,823.9786376953125,0.011291008442640305,31.479402542114258,792.4189453125,0.08041081577539444,,183
,,,,,,0.0005,184
4,756.7322387695312,0.012142648920416832,31.48076820373535,725.2109985351562,0.04053396359086037,,229
,,,,,,0.0005,230
5,694.7019653320312,0.01268412172794342,31.481565475463867,663.1968383789062,0.02356594055891037,,275
,,,,,,0.0005,276
6,636.725341796875,0.013066856190562248,31.4820613861084,605.2282104492188,0.015323673374950886,,321
,,,,,,0.0005,322
7,582.2161865234375,0.013361791148781776,31.482412338256836,550.7230224609375,0.010782402940094471,,367
,,,,,,0.0005,368
8,530.8342895507812,0.01360348705202341,31.482683181762695,499.3436279296875,0.008022367022931576,,413
,,,,,,0.0005,414
9,482.36456298828125,0.01381050143390894,31.482891082763672,450.8753356933594,0.006216149311512709,,459
,,,,,,0.0005,460
10,436.6609191894531,0.013993711210787296,31.483060836791992,405.1728515625,0.004965524654835463,,505
,,,,,,0.0005,506
11,393.62005615234375,0.014159978367388248,31.483196258544922,362.1328125,0.004060661420226097,,551
,,,,,,0.0005,552
12,353.165771484375,0.014313952997326851,31.483308792114258,321.6789855957031,0.0033826439175754786,,597
,,,,,,0.0005,598
13,315.2400207519531,0.014458977617323399,31.483409881591797,283.7537536621094,0.0028599414508789778,,643
,,,,,,0.0005,644
14,279.79779052734375,0.014597555622458458,31.483495712280273,248.31179809570312,0.0024473939556628466,,689
,,,,,,0.0005,690
15,246.8031005859375,0.014731706120073795,31.483570098876953,215.3174285888672,0.00211530365049839,,735
,,,,,,0.0005,736
16,216.22703552246094,0.014863154850900173,31.483631134033203,184.7415771484375,0.0018434537341818213,,781
,,,,,,0.0005,782
17,188.0457763671875,0.014993438497185707,31.483688354492188,156.5604705810547,0.001617691945284605,,827
,,,,,,0.0005,828
18,162.2396240234375,0.015124034136533737,31.483739852905273,130.75445556640625,0.0014278495218604803,,873
,,,,,,0.0005,874
19,138.79185485839844,0.015256556682288647,31.483779907226562,107.3067855834961,0.001266465405933559,,919
,,,,,,0.0005,920
20,117.68840026855469,0.015392759814858437,31.483821868896484,86.20346069335938,0.0011279641184955835,,965
,,,,,,0.0005,966
21,98.91720581054688,0.01553485170006752,31.483856201171875,67.43235778808594,0.0010081391083076596,,1011
,,,,,,0.0005,1012
22,82.46788024902344,0.015685612335801125,31.483882904052734,50.983097076416016,0.0009037791169248521,,1057
,,,,,,0.0005,1058
23,68.33138275146484,0.015849048271775246,31.48390007019043,36.8466796875,0.0008124775486066937,,1103
,,,,,,0.0005,1104
24,56.49982452392578,0.016031289473176003,31.48391342163086,25.01517677307129,0.0007325323531404138,,1149
,,,,,,0.0005,1150
25,46.96628189086914,0.016242792829871178,31.48391342163086,15.481704711914062,0.0006630888092331588,,1195
,,,,,,0.0005,1196
26,39.72462463378906,0.016504179686307907,31.4838924407959,8.240130424499512,0.0006048927898518741,,1241
,,,,,,0.0005,1242
27,34.76944351196289,0.016866935417056084,31.48383903503418,3.2850418090820312,0.0005645946366712451,,1287
,,,,,,0.0005,1288
28,32.095882415771484,0.01757165975868702,31.483654022216797,0.6116249561309814,0.0006095173303037882,,1333
,,,,,,0.0005,1334
29,31.487079620361328,0.024059245362877846,31.482391357421875,0.0029191048815846443,0.001767965848557651,,1379
,,,,,,0.0005,1380
30,31.483482360839844,0.039553314447402954,31.482370376586914,7.334311703743879e-06,0.0011101095005869865,,1425
,,,,,,0.0005,1426
