epoch,loss,loss/beta,loss/data,loss/ic,loss/res,loss/smma,lr,step
42,237553.34375,16.0079345703125,0.48028701543807983,237552.875,4.044635716127232e-05,,,1934
,,,,,,,0.0005,1935
43,236124.15625,15.778374671936035,0.48028331995010376,236123.6875,4.108989014639519e-05,,,1979
,,,,,,,0.0005,1980
44,234699.671875,15.542160034179688,0.48027896881103516,234699.171875,4.178286690148525e-05,,,2024
,,,,,,,0.0005,2025
45,233279.640625,15.299031257629395,0.4802740216255188,233279.21875,4.2530322389211506e-05,,,2069
,,,,,,,0.0005,2070
46,231864.3125,15.048680305480957,0.48026859760284424,231863.8125,4.333842298365198e-05,,,2114
,,,,,,,0.0005,2115
47,230453.453125,14.790776252746582,0.4802623689174652,230452.984375,4.421440826263279e-05,,,2159
,,,,,,,0.0005,2160
48,229047.15625,14.524909019470215,0.4802554249763489,229046.671875,4.5166983909439296e-05,,,2204
,,,,,,,0.0005,2205
49,227645.359375,14.250629425048828,0.4802476167678833,227644.875,4.6206445404095575e-05,,,2249
,,,,,,,0.0005,2250
50,226248.015625,13.967402458190918,0.48023882508277893,226247.578125,4.7345227358164266e-05,,,2294
,,,,,,,0.0005,2295
51,224855.234375,13.674630165100098,0.48022884130477905,224854.765625,4.859831096837297e-05,,,2339
,,,,,,,0.0005,2340
52,223466.953125,13.37160873413086,0.48021772503852844,223466.421875,4.9983751523541287e-05,267801.75,,2384
,,,,,,,0.0005,2385
53,222083.046875,13.057510375976562,0.4802051782608032,222082.578125,5.152370795258321e-05,266887.375,,2429
,,,,,,,0.0005,2430
54,220703.65625,12.7313871383667,0.48019081354141235,220703.171875,5.324557423591614e-05,265963.6875,,2474
,,,,,,,0.0005,2475
55,219328.703125,12.392111778259277,0.48017460107803345,219328.203125,5.518351827049628e-05,265031.0,,2519
,,,,,,,0.0005,2520
56,217958.171875,12.038338661193848,0.4801558554172516,217957.703125,5.738070831284858e-05,264089.53125,,2564
,,,,,,,0.0005,2565
57,216592.078125,11.668478012084961,0.48013442754745483,216591.609375,5.989249621052295e-05,263139.59375,,2609
,,,,,,,0.0005,2610
58,215230.421875,11.280607223510742,0.4801093339920044,215229.953125,6.279105582507327e-05,262181.40625,,2654
,,,,,,,0.0005,2655
59,213873.140625,10.872374534606934,0.4800799787044525,213872.59375,6.61721860524267e-05,261215.25,,2699
,,,,,,,0.0005,2700
60,212520.3125,10.440872192382812,0.4800451993942261,212519.84375,7.016596646280959e-05,260241.34375,,2744
,,,,,,,0.0005,2745
61,211171.859375,9.982462882995605,0.48000335693359375,211171.375,7.495330646634102e-05,259259.953125,,2789
,,,,,,,0.0005,2790
62,209827.796875,9.49248218536377,0.4799521565437317,209827.3125,8.079385588644072e-05,258271.3125,,2834
,,,,,,,0.0005,2835
63,208488.125,8.964858055114746,0.4798882305622101,208487.6875,8.807347330730408e-05,257275.65625,,2879
,,,,,,,0.0005,2880
64,207152.859375,8.391427993774414,0.4798065423965454,207152.390625,9.739132656250149e-05,256273.203125,,2924
,,,,,,,0.0005,2925
65,205821.921875,7.760897636413574,0.47969862818717957,205821.484375,0.00010973027383442968,255264.171875,,2969
,,,,,,,0.0005,2970
66,204495.34375,7.05695915222168,0.47954991459846497,204494.90625,0.00012682001397479326,254248.796875,,3014
,,,,,,,0.0005,3015
67,203173.203125,6.254755973815918,0.47933241724967957,203172.734375,0.00015200499910861254,253227.28125,,3059
,,,,,,,0.0005,3060
68,201855.4375,5.313511848449707,0.478985458612442,201854.953125,0.00019267467723693699,252199.84375,,3104
,,,,,,,0.0005,3105
69,200541.953125,4.15873384475708,0.4783474802970886,200541.484375,0.00026889125001616776,251166.6875,,3149
,,,,,,,0.0005,3150
70,199232.828125,2.628361225128174,0.4767908453941345,199232.34375,0.00045980882714502513,250128.015625,,3194
,,,,,,,0.0005,3195
71,197928.0,0.828356146812439,0.46546241641044617,197927.578125,0.001689205295406282,249084.015625,,3239
,,,,,,,0.0005,3240
72,196627.609375,3.869365930557251,0.3838944435119629,196627.203125,0.05509289726614952,248034.875,,3284
,,,,,,,0.0005,3285
73,195331.609375,6.143417835235596,0.4645872414112091,195331.171875,0.002632318064570427,246980.8125,,3329
,,,,,,,0.0005,3330
74,194039.90625,10.898481369018555,0.4287258982658386,194039.453125,0.011683993972837925,245922.0,,3374
,,,,,,,0.0005,3375
75,192752.484375,13.70830249786377,0.40239405632019043,192752.03125,0.023213159292936325,244858.609375,,3419
,,,,,,,0.0005,3420
76,191469.3125,11.826384544372559,0.3826819956302643,191468.9375,0.03563621640205383,243790.828125,,3464
,,,,,,,0.0005,3465
77,190190.515625,11.001630783081055,0.3536859452724457,190190.109375,0.04587527737021446,242718.8125,,3509
,,,,,,,0.0005,3510
78,188916.046875,9.935928344726562,0.34120434522628784,188915.703125,0.03765539824962616,241642.765625,,3554
,,,,,,,0.0005,3555
79,187645.96875,8.968487739562988,0.32287201285362244,187645.578125,0.051698341965675354,240562.828125,,3599
,,,,,,,0.0005,3600
80,186380.171875,7.724972248077393,0.3142557144165039,186379.8125,0.05158090218901634,239479.171875,,3644
,,,,,,,0.0005,3645
81,185118.828125,6.653406620025635,0.3027947247028351,185118.5,0.056793246418237686,238391.96875,,3689
,,,,,,,0.0005,3690
82,183861.78125,5.67045783996582,0.2936892807483673,183861.421875,0.05952313169836998,237301.359375,,3734
,,,,,,,0.0005,3735
83,182609.078125,4.874953746795654,0.28528836369514465,182608.71875,0.06241677701473236,236207.515625,,3779
,,,,,,,0.0005,3780
84,181360.65625,4.271310329437256,0.2783268094062805,181360.34375,0.06455039978027344,235110.578125,,3824
,,,,,,,0.0005,3825
85,180116.59375,3.852621555328369,0.27252790331840515,180116.296875,0.06635851413011551,234010.703125,,3869
,,,,,,,0.0005,3870
86,178876.859375,3.5936858654022217,0.26773297786712646,178876.546875,0.06779271364212036,232908.015625,,3914
,,,,,,,0.0005,3915
87,177641.4375,3.462648868560791,0.2637418806552887,177641.109375,0.06900252401828766,231802.6875,,3959
,,,,,,,0.0005,3960
88,176410.265625,3.4347240924835205,0.26036468148231506,176409.90625,0.07001380622386932,230694.84375,,4004
,,,,,,,0.0005,4005
89,175183.40625,3.48616099357605,0.25749969482421875,175183.046875,0.07088504731655121,229584.609375,,4049
,,,,,,,0.0005,4050
90,173960.78125,3.602856159210205,0.25500917434692383,173960.46875,0.07164141535758972,228472.140625,,4094
,,,,,,,0.0005,4095
91,172742.453125,3.7687830924987793,0.25287333130836487,172742.140625,0.07230544090270996,227357.546875,,4139
,,,,,,,0.0005,4140
92,171528.46875,3.978003978729248,0.2509646713733673,171528.171875,0.07289904356002808,226240.96875,,4184
,,,,,,,0.0005,4185
93,170318.71875,4.217584609985352,0.24933189153671265,170318.359375,0.07342741638422012,225122.515625,,4229
,,,,,,,0.0005,4230
94,169113.21875,4.487066745758057,0.2478310614824295,169112.875,0.07390869408845901,224002.328125,,4274
,,,,,,,0.0005,4275
95,167912.0,4.773837566375732,0.24656881392002106,167911.6875,0.0743403285741806,222880.53125,,4319
,,,,,,,0.0005,4320
96,166715.125,5.081217288970947,0.24537399411201477,166714.765625,0.07473433762788773,221757.21875,,4364
,,,,,,,0.0005,4365
97,165522.46875,5.395787715911865,0.2443990856409073,165522.140625,0.07508838921785355,220632.515625,,4409
,,,,,,,0.0005,4410
98,164334.140625,5.723920822143555,0.24344080686569214,164333.78125,0.07540954649448395,219506.546875,,4454
,,,,,,,0.0005,4455
99,163150.0,6.051254749298096,0.24269413948059082,163149.71875,0.07569941133260727,218379.421875,,4499
,,,,,,,0.0005,4500
100,161970.265625,6.387505054473877,0.2419162392616272,161969.9375,0.07596103101968765,217251.234375,,4544
,,,,,,,0.0005,4545
101,160794.765625,6.717342376708984,0.24135129153728485,160794.453125,0.07620000839233398,216122.109375,,4589
,,,,,,,0.0005,4590
102,159623.53125,7.054327964782715,0.24070656299591064,159623.203125,0.0764143094420433,214992.140625,,4634
,,,,,,,0.0005,4635
103,158456.59375,7.381566047668457,0.24028819799423218,158456.28125,0.07661295682191849,213861.421875,,4679
,,,,,,,0.0005,4680
104,157293.90625,7.716526985168457,0.23974210023880005,157293.578125,0.07678781449794769,212730.078125,,4724
,,,,,,,0.0005,4725
105,156135.53125,8.039857864379883,0.23944558203220367,156135.21875,0.07695181667804718,211598.1875,,4769
,,,,,,,0.0005,4770
106,154981.40625,8.37252426147461,0.23897545039653778,154981.09375,0.07709062844514847,210465.84375,,4814
,,,,,,,0.0005,4815
107,153831.625,8.692322731018066,0.23877865076065063,153831.3125,0.07722286880016327,209333.171875,,4859
,,,,,,,0.0005,4860
108,152686.0625,9.022849082946777,0.2383679747581482,152685.75,0.07732947915792465,208200.21875,,4904
,,,,,,,0.0005,4905
109,151544.828125,9.339639663696289,0.23824481666088104,151544.5,0.07743536680936813,207067.109375,,4949
,,,,,,,0.0005,4950
110,150407.96875,9.667535781860352,0.23788335919380188,150407.625,0.07751738280057907,205933.9375,,4994
,,,,,,,0.0005,4995
111,149275.53125,9.981457710266113,0.23780661821365356,149275.203125,0.07760396599769592,204800.765625,,5039
,,,,,,,0.0005,5040
112,148147.515625,10.30562686920166,0.23749275505542755,148147.25,0.07766897976398468,203667.703125,,5084
,,,,,,,0.0005,5085
113,147023.875,10.61666202545166,0.23743826150894165,147023.5625,0.07774090766906738,202534.828125,,5129
,,,,,,,0.0005,5130
114,145904.5,10.935948371887207,0.23717613518238068,145904.1875,0.07779397815465927,201402.21875,,5174
,,,,,,,0.0005,5175
115,144789.4375,11.24401569366455,0.23712356388568878,144789.125,0.07785341888666153,200269.96875,,5219
,,,,,,,0.0005,5220
116,143678.65625,11.557354927062988,0.23691797256469727,143678.34375,0.07789754867553711,199138.140625,,5264
,,,,,,,0.0005,5265
117,142572.15625,11.862234115600586,0.2368515133857727,142571.84375,0.07794598489999771,198006.8125,,5309
,,,,,,,0.0005,5310
118,141469.9375,12.1687650680542,0.23670507967472076,141469.625,0.07798294723033905,196876.078125,,5354
,,,,,,,0.0005,5355
119,140372.03125,12.470067024230957,0.23661309480667114,140371.65625,0.07802215963602066,195746.0,,5399
,,,,,,,0.0005,5400
120,139278.34375,12.769186973571777,0.23652438819408417,139278.015625,0.07805290818214417,194616.640625,,5444
,,,,,,,0.0005,5445
121,138188.9375,13.066326141357422,0.23640131950378418,138188.609375,0.07808484882116318,193488.09375,,5489
,,,,,,,0.0005,5490
122,137103.828125,13.35772705078125,0.23636382818222046,137103.53125,0.07811029255390167,192360.40625,,5534
,,,,,,,0.0005,5535
123,136022.984375,13.64996337890625,0.23621025681495667,136022.671875,0.07813746482133865,191233.65625,,5579
,,,,,,,0.0005,5580
124,134946.421875,13.933616638183594,0.23621316254138947,134946.125,0.07815942913293839,190107.90625,,5624
,,,,,,,0.0005,5625
125,133874.140625,14.220094680786133,0.23603753745555878,133873.828125,0.07818354666233063,188983.234375,,5669
,,,,,,,0.0005,5670
126,132806.140625,14.496224403381348,0.2360651046037674,132805.84375,0.07820331305265427,187859.6875,,5714
,,,,,,,0.0005,5715
127,131742.421875,14.77608871459961,0.23588696122169495,131742.09375,0.0782238095998764,186737.34375,,5759
,,,,,,,0.0005,5760
128,130682.96875,15.045148849487305,0.2359222024679184,130682.640625,0.07824015617370605,185616.265625,,5804
,,,,,,,0.0005,5805
129,129627.7734375,15.317923545837402,0.23576204478740692,129627.4609375,0.07825417816638947,184496.484375,,5849
,,,,,,,0.0005,5850
130,128576.8984375,15.580041885375977,0.23579739034175873,128576.5703125,0.07827101647853851,183378.09375,,5894
,,,,,,,0.0005,5895
131,127530.28125,15.844583511352539,0.23566628992557526,127529.96875,0.0782933458685875,182261.140625,,5939
,,,,,,,0.0005,5940
132,126487.9375,16.100385665893555,0.23580621182918549,126487.609375,0.07825572043657303,181145.671875,,5984
,,,,,,,0.0005,5985
133,125449.84375,16.35821533203125,0.23553143441677094,125449.546875,0.07830877602100372,180031.765625,,6029
,,,,,,,0.0005,6030
134,124416.0703125,16.605480194091797,0.23589681088924408,124415.7578125,0.0782441794872284,178919.453125,,6074
,,,,,,,0.0005,6075
135,123386.5703125,16.85921287536621,0.23535886406898499,123386.2578125,0.07837508618831635,177808.796875,,6119
,,,,,,,0.0005,6120
136,122361.328125,17.096088409423828,0.23554396629333496,122361.046875,0.0783422440290451,176699.84375,,6164
,,,,,,,0.0005,6165
137,121340.390625,17.33978843688965,0.2352701872587204,121340.0625,0.07836662232875824,175592.65625,,6209
,,,,,,,0.0005,6210
138,120323.6953125,17.57262420654297,0.2353256344795227,120323.3984375,0.07836209237575531,174487.28125,,6254
,,,,,,,0.0005,6255
139,119311.3046875,17.808979034423828,0.23516112565994263,119310.9921875,0.07837782800197601,173383.75,,6299
,,,,,,,0.0005,6300
140,118303.1796875,18.03656578063965,0.23515090346336365,118302.859375,0.07838886976242065,172282.140625,,6344
,,,,,,,0.0005,6345
141,117299.34375,18.26308250427246,0.23508423566818237,117299.03125,0.07838858664035797,171182.484375,,6389
,,,,,,,0.0005,6390
142,116299.765625,18.485004425048828,0.2350340485572815,116299.4375,0.07838935405015945,170084.828125,,6434
,,,,,,,0.0005,6435
143,115304.4765625,18.704269409179688,0.2349710762500763,115304.15625,0.07839750498533249,168989.21875,,6479
,,,,,,,0.0005,6480
144,114313.4609375,18.919452667236328,0.23489703238010406,114313.1328125,0.07841315120458603,167895.703125,,6524
,,,,,,,0.0005,6525
145,113326.6953125,19.130311965942383,0.23487955331802368,113326.3984375,0.07841403037309647,166804.328125,,6569
,,,,,,,0.0005,6570
146,112344.2265625,19.338912963867188,0.2348066121339798,112343.953125,0.07840573042631149,165715.125,,6614
,,,,,,,0.0005,6615
147,111366.0625,19.543516159057617,0.23475201427936554,111365.7421875,0.07841675728559494,164628.140625,,6659
,,,,,,,0.0005,6660
148,110392.1796875,19.745317459106445,0.23474732041358948,110391.84375,0.07840684056282043,163543.421875,,6704
,,,,,,,0.0005,6705
149,109422.53125,19.942689895629883,0.23463131487369537,109422.21875,0.07844480127096176,162461.015625,,6749
,,,,,,,0.0005,6750
150,108457.171875,20.135879516601562,0.23477739095687866,108456.859375,0.07837685197591782,161380.9375,,6794
,,,,,,,0.0005,6795
151,107496.109375,20.32772445678711,0.2345205694437027,107495.8046875,0.07843088358640671,160303.234375,,6839
,,,,,,,0.0005,6840
152,106539.2890625,20.514066696166992,0.23469290137290955,106538.9921875,0.07840188592672348,159227.953125,,6884
,,,,,,,0.0005,6885
153,105586.78125,20.701316833496094,0.23431819677352905,105586.46875,0.07849016785621643,158155.140625,,6929
,,,,,,,0.0005,6930
154,104638.5390625,20.87847137451172,0.23438338935375214,104638.2265625,0.0784507617354393,157084.796875,,6974
,,,,,,,0.0005,6975
155,103694.5546875,21.05616569519043,0.23416981101036072,103694.265625,0.07848983258008957,156017.0,,7019
,,,,,,,0.0005,7020
156,102754.875,21.230831146240234,0.23414289951324463,102754.609375,0.07849256694316864,154951.75,,7064
,,,,,,,0.0005,7065
157,101819.4765625,21.4040584564209,0.233896404504776,101819.1640625,0.07854026556015015,153889.109375,,7109
,,,,,,,0.0005,7110
158,100888.34375,21.570419311523438,0.23389889299869537,100888.0390625,0.07852360606193542,152829.09375,,7154
,,,,,,,0.0005,7155
159,99961.484375,21.734737396240234,0.2337203025817871,99961.1640625,0.07857369631528854,151771.734375,,7199
,,,,,,,0.0005,7200
160,99038.890625,21.896377563476562,0.23369848728179932,99038.578125,0.07857976853847504,150717.078125,,7244
,,,,,,,0.0005,7245
161,98120.5859375,22.056615829467773,0.23342445492744446,98120.28125,0.07864002138376236,149665.15625,,7289
,,,,,,,0.0005,7290
162,97206.546875,22.210308074951172,0.23339156806468964,97206.21875,0.07864706963300705,148615.984375,,7334
,,,,,,,0.0005,7335
163,96296.765625,22.36141014099121,0.2332611232995987,96296.4609375,0.07866627722978592,147569.59375,,7379
,,,,,,,0.0005,7380
164,95391.2578125,22.5102596282959,0.23320138454437256,95390.9375,0.07868614792823792,146526.03125,,7424
,,,,,,,0.0005,7425
165,94489.9921875,22.65609359741211,0.2330344170331955,94489.703125,0.0787321925163269,145485.3125,,7469
,,,,,,,0.0005,7470
166,93593.0078125,22.795928955078125,0.2329428493976593,93592.6953125,0.07876339554786682,144447.46875,,7514
,,,,,,,0.0005,7515
167,92700.2578125,22.930696487426758,0.23283135890960693,92699.9453125,0.07877391576766968,143412.515625,,7559
,,,,,,,0.0005,7560
168,91811.765625,23.06372833251953,0.23274338245391846,91811.46875,0.07881268113851547,142380.5,,7604
,,,,,,,0.0005,7605
169,90927.5546875,23.19374656677246,0.23244281113147736,90927.234375,0.07890243828296661,141351.453125,,7649
,,,,,,,0.0005,7650
170,90047.5859375,23.31560516357422,0.2323816418647766,90047.28125,0.07891736924648285,140325.375,,7694
,,,,,,,0.0005,7695
171,89171.8984375,23.433238983154297,0.2322007119655609,89171.5859375,0.07896033674478531,139302.296875,,7739
,,,,,,,0.0005,7740
172,88300.4296875,23.547821044921875,0.2320932298898697,88300.140625,0.07900731265544891,138282.265625,,7784
,,,,,,,0.0005,7785
173,87433.1875,23.65837287902832,0.23180101811885834,87432.9140625,0.07909776270389557,137265.28125,,7829
,,,,,,,0.0005,7830
174,86570.1796875,23.75981330871582,0.23176711797714233,86569.875,0.07911574840545654,136251.375,,7874
,,,,,,,0.0005,7875
175,85711.4140625,23.856782913208008,0.23156321048736572,85711.1015625,0.07918887585401535,135240.578125,,7919
,,,,,,,0.0005,7920
176,84856.875,23.94890022277832,0.23147040605545044,84856.578125,0.07924434542655945,134232.90625,,7964
,,,,,,,0.0005,7965
177,84006.625,24.036075592041016,0.23115180432796478,84006.3125,0.07935592532157898,133228.375,,8009
,,,,,,,0.0005,8010
178,83160.6640625,24.112516403198242,0.23112158477306366,83160.34375,0.07938552647829056,132227.03125,,8054
,,,,,,,0.0005,8055
179,82318.953125,24.1844539642334,0.23089542984962463,82318.6484375,0.07948093861341476,131228.859375,,8099
,,,,,,,0.0005,8100
180,81481.53125,24.25041389465332,0.2307361662387848,81481.2578125,0.07956866174936295,130233.9140625,,8144
,,,,,,,0.0005,8145
181,80648.4140625,24.309001922607422,0.23044465482234955,80648.1015625,0.07969110459089279,129242.203125,,8189
,,,,,,,0.0005,8190
182,79819.5703125,24.356157302856445,0.2303437441587448,79819.25,0.07975094765424728,128253.7578125,,8234
,,,,,,,0.0005,8235
183,78994.96875,24.398698806762695,0.2301383763551712,78994.6796875,0.07985690981149673,127268.578125,,8279
,,,,,,,0.0005,8280
184,78174.6953125,24.434202194213867,0.22979052364826202,78174.3828125,0.08000576496124268,126286.703125,,8324
,,,,,,,0.0005,8325
185,77358.6875,24.45844268798828,0.22962123155593872,77358.390625,0.0801011472940445,125308.140625,,8369
,,,,,,,0.0005,8370
186,76546.953125,24.473159790039062,0.22939448058605194,76546.6484375,0.08013742417097092,124332.9140625,,8414
,,,,,,,0.0005,8415
187,75739.515625,24.796226501464844,0.2285093069076538,75739.1953125,0.07885029911994934,123361.046875,,8459
,,,,,,,0.0005,8460
188,74936.3359375,26.725627899169922,0.22717083990573883,74936.0234375,0.07912644743919373,122392.5546875,,8504
,,,,,,,0.0005,8505
189,74137.4609375,28.079763412475586,0.2265913337469101,74137.1484375,0.0796249583363533,121427.453125,,8549
,,,,,,,0.0005,8550
190,73342.859375,29.299240112304688,0.2265225052833557,73342.5546875,0.08034652471542358,120465.7578125,,8594
,,,,,,,0.0005,8595
191,72552.5234375,29.267885208129883,0.22590650618076324,72552.2265625,0.07928599417209625,119507.4921875,,8639
,,,,,,,0.0005,8640
192,71766.484375,30.26591682434082,0.22538311779499054,71766.1875,0.08066462725400925,118552.6796875,,8684
,,,,,,,0.0005,8685
193,70984.734375,30.451961517333984,0.22520138323307037,70984.40625,0.0802389532327652,117601.3203125,,8729
,,,,,,,0.0005,8730
194,70207.25,30.569622039794922,0.2246938794851303,70206.9453125,0.08001789450645447,116653.4375,,8774
,,,,,,,0.0005,8775
195,69434.0390625,30.700040817260742,0.2244310826063156,69433.765625,0.08118601888418198,115709.046875,,8819
,,,,,,,0.0005,8820
196,68665.125,30.625930786132812,0.2240491360425949,68664.828125,0.08106217533349991,114768.171875,,8864
,,,,,,,0.0005,8865
197,67900.515625,30.516090393066406,0.22389966249465942,67900.1953125,0.08056372404098511,113830.8125,,8909
,,,,,,,0.0005,8910
198,67140.15625,30.611392974853516,0.2232808619737625,67139.84375,0.08159270882606506,112897.0,,8954
,,,,,,,0.0005,8955
199,66384.0703125,30.282358169555664,0.22336098551750183,66383.7734375,0.08119431883096695,111966.7421875,,8999
,,,,,,,0.0005,9000
200,65632.2734375,30.099445343017578,0.22285358607769012,65631.9765625,0.08110912144184113,111040.0546875,,9044
,,,,,,,0.0005,9045
201,64884.7734375,30.206443786621094,0.2222188115119934,64884.45703125,0.08186866343021393,110116.953125,,9089
,,,,,,,0.0005,9090
202,64141.546875,29.89484405517578,0.2222817987203598,64141.25390625,0.08156681805849075,109197.4375,,9134
,,,,,,,0.0005,9135
203,63402.609375,29.77708625793457,0.22178852558135986,63402.3125,0.08206551522016525,108281.546875,,9179
,,,,,,,0.0005,9180
204,62667.94140625,29.454090118408203,0.22150146961212158,62667.625,0.08186450600624084,107369.2734375,,9224
,,,,,,,0.0005,9225
205,61937.55078125,29.3269100189209,0.22118030488491058,61937.24609375,0.08256325125694275,106460.640625,,9269
,,,,,,,0.0005,9270
206,61211.44140625,28.819780349731445,0.22111757099628448,61211.14453125,0.08236397802829742,105555.65625,,9314
,,,,,,,0.0005,9315
207,60489.62890625,28.51789093017578,0.22052614390850067,60489.31640625,0.08245434612035751,104654.3359375,,9359
,,,,,,,0.0005,9360
208,59772.08203125,28.346891403198242,0.2201307862997055,59771.78125,0.08271193504333496,103756.6875,,9404
,,,,,,,0.0005,9405
209,59058.8359375,28.041685104370117,0.21980781853199005,59058.5234375,0.08290044218301773,102862.734375,,9449
,,,,,,,0.0005,9450
210,58349.83984375,27.69169807434082,0.2194564789533615,58349.546875,0.08316432684659958,101972.4765625,,9494
,,,,,,,0.0005,9495
211,57645.15234375,27.163002014160156,0.2190597653388977,57644.8515625,0.08308281004428864,101085.9296875,,9539
,,,,,,,0.0005,9540
212,56944.73828125,26.7851505279541,0.21877335011959076,56944.43359375,0.08384345471858978,100203.1015625,,9584
,,,,,,,0.0005,9585
213,56248.6015625,25.85292625427246,0.21872076392173767,56248.296875,0.08348028361797333,99324.015625,,9629
,,,,,,,0.0005,9630
214,55556.75,25.410179138183594,0.2180771827697754,55556.4453125,0.08383853733539581,98448.671875,,9674
,,,,,,,0.0005,9675
