epoch,loss,loss/beta,loss/data,loss/ic,loss/res,lr,step
,,,,,,0.0005,0
0,563.9160766601562,1.0675534009933472,0.08273041248321533,0.6196550130844116,563.2137451171875,,45
,,,,,,0.0005,46
1,0.5476187467575073,1.1033306121826172,0.010479692369699478,0.4968394339084625,0.040299464017152786,,91
,,,,,,0.0005,92
2,0.02219516597688198,1.1338940858840942,0.010035192593932152,0.005335185211151838,0.006824785377830267,,137
,,,,,,0.0005,138
3,0.011343375779688358,1.1376527547836304,0.010036108084022999,3.73279326595366e-05,0.0012699386570602655,,183
,,,,,,0.0005,184
4,0.010994301177561283,1.140049695968628,0.010036767460405827,1.8193935602539568e-06,0.0009557137382216752,,229
,,,,,,0.0005,230
5,0.011997025460004807,1.1420683860778809,0.010037221014499664,6.41089400232886e-06,0.001953394152224064,,275
,,,,,,0.0005,276
6,0.011696676723659039,1.143061876296997,0.010037397965788841,3.5289035622554366e-06,0.0016557489288970828,,321
,,,,,,0.0005,322
7,0.011247810907661915,1.1440963745117188,0.010037592612206936,4.528488261712482e-06,0.001205689157359302,,367
,,,,,,0.0005,368
8,0.01112684141844511,1.1450468301773071,0.010037741623818874,3.020430540345842e-06,0.0010860767215490341,,413
,,,,,,0.0005,414
9,0.010878064669668674,1.1460870504379272,0.010037897154688835,2.6826915018318687e-06,0.0008374826866202056,,459
,,,,,,0.0005,460
10,0.01073636393994093,1.1470922231674194,0.010038035921752453,2.917245183198247e-06,0.0006954119889996946,,505
,,,,,,0.0005,506
11,0.010615640319883823,1.1480578184127808,0.010038149543106556,2.2473470835393528e-06,0.0005752411088906229,,551
,,,,,,0.0005,552
12,0.010464116930961609,1.1490212678909302,0.010038256645202637,1.838330149439571e-06,0.00042402182589285076,,597
,,,,,,0.0005,598
13,0.010090935975313187,1.1502227783203125,0.010038384236395359,1.8800189138801215e-07,5.236363722360693e-05,,643
,,,,,,0.0005,644
14,0.010047930292785168,1.1515452861785889,0.010038502514362335,3.825272987256767e-09,9.422939001524355e-06,,689
,,,,,,0.0005,690
15,0.010046442039310932,1.152672290802002,0.010038592852652073,3.886457822233069e-09,7.846171683922876e-06,,735
,,,,,,0.0005,736
16,0.010045203380286694,1.153651237487793,0.010038663633167744,3.3530334064835188e-09,6.536335149576189e-06,,781
,,,,,,0.0005,782
17,0.010044192895293236,1.154524564743042,0.010038726031780243,2.590405889790759e-09,5.467283699545078e-06,,827
,,,,,,0.0005,828
18,0.0100434934720397,1.155316948890686,0.010038775391876698,2.458811820815754e-09,4.717055162473116e-06,,873
,,,,,,0.0005,874
19,0.010042739100754261,1.1560466289520264,0.010038817301392555,1.6027020821596238e-09,3.916996320185717e-06,,919
,,,,,,0.0005,920
20,0.010042243637144566,1.1567260026931763,0.01003885455429554,1.2807599425457283e-09,3.384897127034492e-06,,965
,,,,,,0.0005,966
21,0.010041828267276287,1.1573654413223267,0.010038888081908226,9.81704717517573e-10,2.937426188509562e-06,,1011
,,,,,,0.0005,1012
22,0.010041511617600918,1.1579692363739014,0.010038919746875763,8.072816859439058e-10,2.5900167202053126e-06,,1057
,,,,,,0.0005,1058
23,0.010041247121989727,1.158544659614563,0.010038947686553001,6.527826057478592e-10,2.2993115180725e-06,,1103
,,,,,,0.0005,1104
24,0.0100410683080554,1.1590955257415771,0.01003897562623024,6.566347465764011e-10,2.093752755172318e-06,,1149
,,,,,,0.0005,1150
25,0.010040930472314358,1.1596251726150513,0.01003899797797203,6.899118498715495e-10,1.936308990480029e-06,,1195
,,,,,,0.0005,1196
26,0.010040861554443836,1.160136103630066,0.010039015673100948,8.690049790871512e-10,1.8432268689139164e-06,,1241
,,,,,,0.0005,1242
27,0.010040909983217716,1.160631775856018,0.010039037093520164,1.3350461847139172e-09,1.8724497294897446e-06,,1287
,,,,,,0.0005,1288
28,0.010040836408734322,1.1611130237579346,0.010039052926003933,1.4103327394821008e-09,1.7812467376643326e-06,,1333
,,,,,,0.0005,1334
29,0.010041119530797005,1.161582589149475,0.01003907062113285,2.537323684492776e-09,2.043749191216193e-06,,1379
,,,,,,0.0005,1380
30,0.010043753311038017,1.1620415449142456,0.010039085522294044,1.1354935658403065e-08,4.655796601582551e-06,,1425
,,,,,,0.0005,1426
31,0.010053028352558613,1.1624902486801147,0.010039102286100388,4.5542254412112015e-08,1.3882702660339419e-05,,1471
,,,,,,0.0005,1472
32,0.010040919296443462,1.1629377603530884,0.010039115324616432,2.459329850879044e-09,1.8000704358200892e-06,,1517
,,,,,,0.0005,1518
33,0.01006565522402525,1.163378357887268,0.010039129294455051,9.916946908106183e-08,2.642608160385862e-05,,1563
,,,,,,0.0005,1564
34,0.010041761212050915,1.1638152599334717,0.010039144195616245,6.463817925350668e-09,2.611665649965289e-06,,1609
,,,,,,0.0005,1610
35,0.010041369125247002,1.164245843887329,0.010039156302809715,4.840409850714877e-09,2.2097069631854538e-06,,1655
,,,,,,0.0005,1656
36,0.01004871167242527,1.1646690368652344,0.01003916747868061,3.499537726270319e-08,9.507837603450753e-06,,1701
,,,,,,0.0005,1702
37,0.010059965774416924,1.1650865077972412,0.010039178654551506,8.521405447936559e-08,2.0703049813164398e-05,,1747
,,,,,,0.0005,1748
38,0.010041660629212856,1.1655020713806152,0.010039189830422401,6.974419708427604e-09,2.4640216906846035e-06,,1793
,,,,,,0.0005,1794
39,0.010040590539574623,1.1659127473831177,0.010039199143648148,2.3337147769808553e-09,1.3880942333344137e-06,,1839
,,,,,,0.0005,1840
40,0.010062473826110363,1.1663190126419067,0.010039210319519043,1.0579029208201973e-07,2.315691381227225e-05,,1885
,,,,,,0.0005,1886
41,0.010041024535894394,1.1667232513427734,0.010039219632744789,4.829440403142371e-09,1.8018652099272003e-06,,1931
,,,,,,0.0005,1932
42,0.010048539377748966,1.1671233177185059,0.010039230808615685,4.099087647091437e-08,9.268974281440023e-06,,1977
,,,,,,0.0005,1978
43,0.010044694878160954,1.167521357536316,0.010039239190518856,2.2996980320044713e-08,5.433114893094171e-06,,2023
,,,,,,0.0005,2024
44,0.010065902955830097,1.1679129600524902,0.010039245709776878,1.3472399018610304e-07,2.6521021936787292e-05,,2069
,,,,,,0.0005,2070
45,0.010040516033768654,1.1683062314987183,0.010039253160357475,2.7960032067397833e-09,1.2560062714328524e-06,,2115
,,,,,,0.0005,2116
