epoch,loss,loss/beta,loss/data,loss/ic,loss/res,loss/smma,lr,step
74,0.0021171043626964092,0.20095130801200867,0.0016264914302155375,3.8392205169657245e-05,0.0004522204981185496,0.02047538198530674,,3449
,,,,,,,0.0005,3450
75,0.002093549584969878,0.19711166620254517,0.0016385777853429317,3.13543168886099e-05,0.00042361736996099353,0.020107746124267578,,3495
,,,,,,,0.0005,3496
76,0.001985125709325075,0.19326651096343994,0.00155857193749398,1.868459912657272e-05,0.00040786885074339807,0.019745294004678726,,3541
,,,,,,,0.0005,3542
77,0.0019335760734975338,0.18923547863960266,0.0014778915792703629,3.8677797419950366e-05,0.00041700643487274647,0.019389059394598007,,3587
,,,,,,,0.0005,3588
78,0.0018617192981764674,0.18591156601905823,0.0014390174765139818,3.682330861920491e-05,0.0003858782583847642,0.01903851330280304,,3633
,,,,,,,0.0005,3634
79,0.0017991841305047274,0.1818782538175583,0.0013485015369951725,4.366886423667893e-05,0.00040701337275095284,0.018693726509809494,,3679
,,,,,,,0.0005,3680
80,0.0023357286117970943,0.17995592951774597,0.0014657869469374418,0.0004996058414690197,0.00037033556145615876,0.01836656592786312,,3725
,,,,,,,0.0005,3726
81,0.001524860505014658,0.17722637951374054,0.0011326484382152557,1.4026754797669128e-05,0.00037818533019162714,0.01802973262965679,,3771
,,,,,,,0.0005,3772
82,0.0016816622810438275,0.1723271757364273,0.0012479774886742234,5.071861323813209e-06,0.0004286126932129264,0.017702771350741386,,3817
,,,,,,,0.0005,3818
83,0.0016853638226166368,0.16816721856594086,0.0011706476798281074,0.00010649485921021551,0.0004082215600647032,0.01738242246210575,,3863
,,,,,,,0.0005,3864
84,0.001670126453973353,0.16626684367656708,0.0011776217725127935,0.00012857354886364192,0.00036393108894117177,0.017068175598978996,,3909
,,,,,,,0.0005,3910
85,0.0015075677074491978,0.16257040202617645,0.0011034001363441348,1.621436058485415e-05,0.0003879534197039902,0.016756964847445488,,3955
,,,,,,,0.0005,3956
86,0.0016120184445753694,0.15844544768333435,0.0011860164813697338,1.2016816981486045e-05,0.0004139851371292025,0.016454065218567848,,4001
,,,,,,,0.0005,4002
87,0.0015202955109998584,0.1547054797410965,0.001068558543920517,4.5431723265210167e-05,0.00040630539297126234,0.016155390068888664,,4047
,,,,,,,0.0005,4048
88,0.0017603583401069045,0.15303002297878265,0.0011906452709808946,0.00025110424030572176,0.0003186088288202882,0.01586749032139778,,4093
,,,,,,,0.0005,4094
89,0.0016892809653654695,0.15110936760902405,0.0011395183391869068,0.00025069538969546556,0.0002990673528984189,0.015583924949169159,,4139
,,,,,,,0.0005,4140
90,0.0011611528461799026,0.1489453911781311,0.0007704885792918503,0.00016776005213614553,0.0002229043748229742,0.015295470133423805,,4185
,,,,,,,0.0005,4186
91,0.000866588787175715,0.1453583836555481,0.000558917410671711,1.8594879293232225e-05,0.0002890762989409268,0.015006892383098602,,4231
,,,,,,,0.0005,4232
92,0.001075088744983077,0.13987314701080322,0.0007310499786399305,1.1814822755695786e-05,0.0003322239499539137,0.01472825650125742,,4277
,,,,,,,0.0005,4278
93,0.0009617265313863754,0.1353345662355423,0.0006379190017469227,1.1700025424943306e-05,0.00031210738234221935,0.014452925883233547,,4323
,,,,,,,0.0005,4324
94,0.0012240922078490257,0.13096748292446136,0.0008708806708455086,4.693339633377036e-06,0.00034851793316192925,0.01418834924697876,,4369
,,,,,,,0.0005,4370
95,0.0011021775426343083,0.12724529206752777,0.0007693594670854509,9.337378287455067e-06,0.00032348078093491495,0.01392662525177002,,4415
,,,,,,,0.0005,4416
96,0.0012917660642415285,0.12403646856546402,0.0009253044845536351,4.05683886128827e-06,0.00036240473855286837,0.013673928566277027,,4461
,,,,,,,0.0005,4462
97,0.001166540663689375,0.12110982090234756,0.0008026780560612679,3.889938670909032e-05,0.00032496321364305913,0.013423780910670757,,4507
,,,,,,,0.0005,4508
98,0.0012762128608301282,0.11894139647483826,0.0008794374298304319,2.115215829689987e-05,0.00037562372745014727,0.013180828653275967,,4553
,,,,,,,0.0005,4554
99,0.0010653284844011068,0.11646746098995209,0.0007475843885913491,1.8550663298810832e-05,0.00029919357621110976,0.01293851900845766,,4599
,,,,,,,0.0005,4600
100,0.001156205078586936,0.11390400677919388,0.0008253127452917397,4.6253835535026155e-06,0.000326266948832199,0.012702872976660728,,4645
,,,,,,,0.0005,4646
101,0.0009781211847439408,0.11139612644910812,0.0006726584979332983,2.3082689949660562e-05,0.00028238011873327196,0.012468378059566021,,4691
,,,,,,,0.0005,4692
102,0.0011092019267380238,0.10887563228607178,0.0007951605948619545,8.712037924851757e-06,0.00030532898381352425,0.012241194024682045,,4737
,,,,,,,0.0005,4738
103,0.0009262303938157856,0.10638648271560669,0.0006248778663575649,3.127232048427686e-05,0.00027008034521713853,0.012014894746243954,,4783
,,,,,,,0.0005,4784
104,0.0016537890769541264,0.10490582883358002,0.0009228364215232432,0.0004422046768013388,0.0002887477749027312,0.011807672679424286,,4829
,,,,,,,0.0005,4830
105,0.0014677152503281832,0.10458013415336609,0.0006235985783860087,0.00047779057058505714,0.0003663263050839305,0.011600873433053493,,4875
,,,,,,,0.0005,4876
106,0.0007542000385001302,0.10448851436376572,0.0004323852772358805,0.00011567776527954265,0.00020613704691641033,0.01138394046574831,,4921
,,,,,,,0.0005,4922
107,0.0005315737216733396,0.10229058563709259,0.00028373178793117404,1.3829509953211527e-05,0.00023401241924148053,0.011166892945766449,,4967
,,,,,,,0.0005,4968
108,0.0007247768808156252,0.09780622273683548,0.0004386449872981757,4.68746293336153e-06,0.00028144443058408797,0.01095805037766695,,5013
,,,,,,,0.0005,5014
109,0.0006268306169658899,0.09442956000566483,0.00038099056109786034,4.331546733737923e-06,0.00024150843091774732,0.010751426219940186,,5059
,,,,,,,0.0005,5060
110,0.0008810114813968539,0.0907909944653511,0.000589805596973747,4.335867743066046e-06,0.00028686985024251044,0.010554017499089241,,5105
,,,,,,,0.0005,5106
111,0.0007205384317785501,0.08828415721654892,0.0004776330024469644,5.908253569941735e-06,0.00023699695884715766,0.010357348248362541,,5151
,,,,,,,0.0005,5152
112,0.0008909915923140943,0.0856998935341835,0.0006234166212379932,4.460081981960684e-06,0.00026311486726626754,0.01016802154481411,,5197
,,,,,,,0.0005,5198
113,0.0006799465627409518,0.08363879472017288,0.00044615170918405056,1.5711208106949925e-05,0.0002180836017942056,0.009978259913623333,,5243
,,,,,,,0.0005,5244
114,0.0008388098212890327,0.08123372495174408,0.0005784995737485588,3.5882817428500857e-06,0.0002567221235949546,0.009795471094548702,,5289
,,,,,,,0.0005,5290
115,0.0006710663437843323,0.07931695878505707,0.00042664812644943595,2.782849878713023e-05,0.00021658960031345487,0.009612982161343098,,5335
,,,,,,,0.0005,5336
116,0.0008080082479864359,0.07713626325130463,0.0005532646318897605,1.4114791156316642e-05,0.00024062892771326005,0.00943688303232193,,5381
,,,,,,,0.0005,5382
117,0.0006897944840602577,0.07532970607280731,0.00037989692646078765,8.965317829279229e-05,0.00022024444479029626,0.00926194153726101,,5427
,,,,,,,0.0005,5428
118,0.001605816069059074,0.07474690675735474,0.0007094321772456169,0.0006451880326494575,0.00025119585916399956,0.00910881906747818,,5473
,,,,,,,0.0005,5474
119,0.0009971497347578406,0.07498254626989365,0.00033741016522981226,0.00042350211879238486,0.00023623740707989782,0.008946585468947887,,5519
,,,,,,,0.0005,5520
120,0.0005006760475225747,0.07425283640623093,0.0002481788396835327,7.189611642388627e-05,0.00018060112779494375,0.008777666836977005,,5565
,,,,,,,0.0005,5566
121,0.0003581831988412887,0.07211247831583023,0.0001534611510578543,4.408101176522905e-06,0.0002003139234147966,0.008609277196228504,,5611
,,,,,,,0.0005,5612
122,0.0005383920506574214,0.06827805936336517,0.0003106155782006681,4.397970315039856e-06,0.0002233784325653687,0.008447859436273575,,5657
,,,,,,,0.0005,5658
123,0.0004553656035568565,0.0656789094209671,0.0002474383218213916,5.474242243508343e-06,0.00020245308405719697,0.008288010023534298,,5703
,,,,,,,0.0005,5704
124,0.0006502695614472032,0.06291410326957703,0.00041081709787249565,4.629277555068256e-06,0.00023482315009459853,0.008135255426168442,,5749
,,,,,,,0.0005,5750
125,0.0005686896038241684,0.06139896437525749,0.0003560423501767218,4.8044416871562134e-06,0.0002078428806271404,0.007983923889696598,,5795
,,,,,,,0.0005,5796
126,0.000695994880516082,0.05948420614004135,0.00044726463966071606,5.470723408507183e-06,0.00024325939011760056,0.007838165387511253,,5841
,,,,,,,0.0005,5842
127,0.0005884103593416512,0.05844932049512863,0.0003744217683561146,4.297146460885415e-06,0.00020969155593775213,0.007693170104175806,,5887
,,,,,,,0.0005,5888
128,0.0006724378326907754,0.05691300705075264,0.00044371921103447676,3.6343608371680602e-06,0.0002250843244837597,0.007552755530923605,,5933
,,,,,,,0.0005,5934
129,0.0005230092210695148,0.05592229962348938,0.0003237048222217709,1.6085552488220856e-05,0.00018321879906579852,0.007412160746753216,,5979
,,,,,,,0.0005,5980
130,0.0006496612913906574,0.054187167435884476,0.00041588133899495006,5.955778760835528e-06,0.0002278241590829566,0.007276910822838545,,6025
,,,,,,,0.0005,6026
131,0.0005366818513721228,0.05325629934668541,0.0003398715634830296,1.0080489118990954e-05,0.0001867298415163532,0.00714210607111454,,6071
,,,,,,,0.0005,6072
132,0.0006228266283869743,0.05161005258560181,0.00039754901081323624,4.28898238169495e-06,0.00022098849876783788,0.007011720445007086,,6117
,,,,,,,0.0005,6118
133,0.0005667716031894088,0.05082165077328682,0.00033320276997983456,4.060644641867839e-05,0.00019296244136057794,0.006882821675390005,,6163
,,,,,,,0.0005,6164
134,0.0006469271029345691,0.049620188772678375,0.00041688032797537744,2.450739157211501e-05,0.00020553941430989653,0.006758103612810373,,6209
,,,,,,,0.0005,6210
135,0.0005006950814276934,0.04877240210771561,0.00026213168166577816,9.105653589358553e-05,0.0001475067692808807,0.006632955279201269,,6255
,,,,,,,0.0005,6256
136,0.0007427952368743718,0.04753824695944786,0.00042878359090536833,0.00012314844934735447,0.00019086315296590328,0.006515152286738157,,6301
,,,,,,,0.0005,6302
137,0.00046303230919875205,0.046811170876026154,0.00029387822723947465,4.945817636325955e-06,0.00016420822066720575,0.0063941096886992455,,6347
,,,,,,,0.0005,6348
138,0.0005744917434640229,0.04515163227915764,0.00037207111017778516,4.285092927602818e-06,0.0001981356181204319,0.006277717649936676,,6393
,,,,,,,0.0005,6394
139,0.0004996783100068569,0.04460466280579567,0.00031032710103318095,8.68545157572953e-06,0.0001806657382985577,0.006162156816571951,,6439
,,,,,,,0.0005,6440
140,0.0005551070207729936,0.04330821707844734,0.0003499173326417804,2.734684358074446e-06,0.00020245491759851575,0.006050015799701214,,6485
,,,,,,,0.0005,6486
141,0.0005533995572477579,0.0428217276930809,0.0002965273743029684,8.158540731528774e-05,0.0001752868265612051,0.005940083414316177,,6531
,,,,,,,0.0005,6532
142,0.0007161604007706046,0.04220699518918991,0.0003919399459846318,0.00017392206063959748,0.00015029827773105353,0.005835604853928089,,6577
,,,,,,,0.0005,6578
143,0.0003521376638673246,0.04189551621675491,0.00021260423818603158,5.115705789648928e-06,0.00013441769988276064,0.0057259355671703815,,6623
,,,,,,,0.0005,6624
144,0.0005475258221849799,0.04021092504262924,0.00036373507464304566,5.145869181433227e-06,0.00017864489927887917,0.00562236737459898,,6669
,,,,,,,0.0005,6670
145,0.0004590038151945919,0.039710573852062225,0.00027523160679265857,1.7591179130249657e-05,0.00016618118388578296,0.005519099999219179,,6715
,,,,,,,0.0005,6716
146,0.0005146116018295288,0.0385783351957798,0.00032177576213143766,5.572973350354005e-06,0.00018726271810010076,0.005419010296463966,,6761
,,,,,,,0.0005,6762
147,0.0004769679217133671,0.03815498203039169,0.0002788746787700802,2.8312539143371396e-05,0.00016978071653284132,0.005320169497281313,,6807
,,,,,,,0.0005,6808
148,0.0005121785798110068,0.03714359924197197,0.0003038157301489264,1.3257144019007683e-05,0.00019510557467583567,0.00522400951012969,,6853
,,,,,,,0.0005,6854
149,0.0004386338987387717,0.036685455590486526,0.00026725127827376127,1.8336802895646542e-05,0.00015304586850106716,0.0051283021457493305,,6899
,,,,,,,0.0005,6900
150,0.0004844611103180796,0.035372957587242126,0.00029320045723579824,8.645261914352886e-06,0.00018261538934893906,0.005035425536334515,,6945
,,,,,,,0.0005,6946
151,0.0004582429537549615,0.03499371558427811,0.0002697017334867269,2.3776598027325235e-05,0.0001647645840421319,0.0049438816495239735,,6991
,,,,,,,0.0005,6992
152,0.0004765261837746948,0.03397776558995247,0.0002811710874084383,6.160317298053997e-06,0.00018919484864454716,0.00485453475266695,,7037
,,,,,,,0.0005,7038
153,0.0004317349230404943,0.03358503803610802,0.0002557623665779829,3.186753747286275e-05,0.00014410502626560628,0.004766078665852547,,7083
,,,,,,,0.0005,7084
154,0.00047909404383972287,0.03241252899169922,0.00028097041649743915,1.3687401406059507e-05,0.0001844362122938037,0.004680338781327009,,7129
,,,,,,,0.0005,7130
155,0.0004212105122860521,0.03203647583723068,0.00026177652762271464,1.289163719775388e-05,0.00014654234109912068,0.004595156293362379,,7175
,,,,,,,0.0005,7176
156,0.000448672566562891,0.030750619247555733,0.0002724445948842913,1.4569170161848888e-05,0.00016165885608643293,0.004512226674705744,,7221
,,,,,,,0.0005,7222
157,0.00042634186684153974,0.030523687601089478,0.00024989937082864344,2.459551251376979e-05,0.0001518469216534868,0.0044305091723799706,,7267
,,,,,,,0.0005,7268
158,0.0004455141897778958,0.029505960643291473,0.0002643318148329854,1.640007394598797e-05,0.00016478230827488005,0.0043508089147508144,,7313
,,,,,,,0.0005,7314
159,0.00047261384315788746,0.02930961363017559,0.00025715443189255893,5.4429328883998096e-05,0.00016103005327749997,0.004273245111107826,,7359
,,,,,,,0.0005,7360
160,0.00042626014328561723,0.028788229450583458,0.00023358134785667062,2.0375482563395053e-05,0.0001723033346934244,0.00419630529358983,,7405
,,,,,,,0.0005,7406
161,0.0003140584740322083,0.028521273285150528,0.00018871808424592018,3.6014737361256266e-06,0.00012173890718258917,0.004118660464882851,,7451
,,,,,,,0.0005,7452
162,0.0004119420191273093,0.026869241148233414,0.0002658618614077568,6.193661192810396e-06,0.00013988658611197025,0.004044526256620884,,7497
,,,,,,,0.0005,7498
163,0.0003693398321047425,0.026603925973176956,0.00021923534222878516,4.827516931982245e-06,0.00014527697931043804,0.003971022553741932,,7543
,,,,,,,0.0005,7544
164,0.00039277892210520804,0.025574740022420883,0.00024349259911105037,3.7114884889888344e-06,0.00014557488611899316,0.0038994576316326857,,7589
,,,,,,,0.0005,7590
165,0.000501742644701153,0.025360092520713806,0.00022768144845031202,0.00011794235615525395,0.000156118898303248,0.00383150321431458,,7635
,,,,,,,0.0005,7636
166,0.0005852185422554612,0.02508230321109295,0.00025810219813138247,0.00019199099915567786,0.00013512538862414658,0.003766577458009124,,7681
,,,,,,,0.0005,7682
167,0.0003310161700937897,0.025054708123207092,0.00019891964620910585,7.842641934985295e-06,0.00012425387103576213,0.003697866341099143,,7727
,,,,,,,0.0005,7728
168,0.0003997483872808516,0.023888733237981796,0.00025471480330452323,3.553221631591441e-06,0.00014148031186778098,0.00363190402276814,,7773
,,,,,,,0.0005,7774
169,0.0003784176951739937,0.023789959028363228,0.0002247030643047765,1.8972918041981757e-05,0.00013474169827532023,0.003566834144294262,,7819
,,,,,,,0.0005,7820
170,0.00037589401472359896,0.02293327823281288,0.00022336223628371954,5.953291292826179e-06,0.00014657840074505657,0.00350301549769938,,7865
,,,,,,,0.0005,7866
171,0.0003671962476801127,0.0227532796561718,0.0002231366524938494,6.533987743750913e-06,0.0001375255815219134,0.0034402990713715553,,7911
,,,,,,,0.0005,7912
172,0.0003646383702289313,0.021740809082984924,0.00022185625857673585,7.23702896721079e-06,0.00013554510951507837,0.003378785913810134,,7957
,,,,,,,0.0005,7958
173,0.0003654412867035717,0.021647365763783455,0.00020692574616987258,2.3664966647629626e-05,0.00013485050294548273,0.003318518865853548,,8003
,,,,,,,0.0005,8004
174,0.00036853968049399555,0.02079831250011921,0.00021621618361677974,8.085429726634175e-06,0.00014423813263420016,0.003259519347921014,,8049
,,,,,,,0.0005,8050
175,0.0004190841573290527,0.020712604746222496,0.0002365990076214075,5.021936885896139e-05,0.00013226571900304407,0.0032027107663452625,,8095
,,,,,,,0.0005,8096
176,0.00034007549402303994,0.020149433985352516,0.00017817624029703438,7.443460617650999e-06,0.00015445575991179794,0.0031454579439014196,,8141
,,,,,,,0.0005,8142
177,0.000427170074544847,0.0200462955981493,0.000211020334973,8.425596752204001e-05,0.00013189375749789178,0.0030910922214388847,,8187
,,,,,,,0.0005,8188
178,0.00046944094356149435,0.019593069329857826,0.00022224478016141802,0.00014803391241002828,9.91620690911077e-05,0.0030386592261493206,,8233
,,,,,,,0.0005,8234
179,0.00020902621326968074,0.019459832459688187,0.00012187824177090079,4.492043899517739e-06,8.265588257927448e-05,0.0029820664785802364,,8279
,,,,,,,0.0005,8280
