epoch,loss,loss/Rt,loss/data,loss/ic,loss/res,lr,step
,,,,,,0.000125,23460
391,0.0005763437948189676,2.2618374824523926,0.0005421460955403745,5.550697551370831e-06,2.8646978535107337e-05,,23519
,,,,,,0.000125,23520
392,0.000568950898014009,2.2614026069641113,0.0005409749574027956,5.6294929891009815e-06,2.2346304831444286e-05,,23579
,,,,,,0.000125,23580
393,0.0005721691413782537,2.2608115673065186,0.0005416889907792211,5.71180135011673e-06,2.476816916896496e-05,,23639
,,,,,,0.000125,23640
394,0.0005796618643216789,2.259751319885254,0.0005375088658183813,5.6889921324909665e-06,3.64640072803013e-05,,23699
,,,,,,0.000125,23700
395,0.0005790678551420569,2.2598607540130615,0.0005389137077145278,5.627292921417393e-06,3.452679447946139e-05,,23759
,,,,,,0.000125,23760
396,0.0005654810229316354,2.258728504180908,0.0005408877041190863,5.6502603911212645e-06,1.8942962924484164e-05,,23819
,,,,,,0.000125,23820
397,0.00057018588995561,2.2582101821899414,0.0005379343056119978,5.660983333655167e-06,2.659067467902787e-05,,23879
,,,,,,0.000125,23880
398,0.0005755500751547515,2.2585456371307373,0.0005393774481490254,5.639139089907985e-06,3.053346154047176e-05,,23939
,,,,,,0.000125,23940
399,0.0005671415710821748,2.2570111751556396,0.0005372216692194343,5.653101197822252e-06,2.4266821128549054e-05,,23999
,,,,,,0.000125,24000
400,0.0005700753536075354,2.2566723823547363,0.0005391399026848376,5.624317054753192e-06,2.5311124772997573e-05,,24059
,,,,,,0.000125,24060
401,0.0005769885610789061,2.257411479949951,0.0005364858661778271,5.605960723187309e-06,3.4896849683718756e-05,,24119
,,,,,,0.000125,24120
402,0.0005744524532929063,2.256481170654297,0.0005374010652303696,5.62797868042253e-06,3.1423474865732715e-05,,24179
,,,,,,0.000125,24180
403,0.0005772649892605841,2.2522025108337402,0.0005343416705727577,5.5544974202348385e-06,3.736891449079849e-05,,24239
,,,,,,0.000125,24240
404,0.000566974573303014,2.2558810710906982,0.0005363221862353384,5.543764473259216e-06,2.5108576664933935e-05,,24299
,,,,,,0.000125,24300
405,0.0006081531755626202,2.255188226699829,0.0005357391200959682,5.591059561993461e-06,6.682298408122733e-05,,24359
,,,,,,0.000125,24360
406,0.000562680943403393,2.252026319503784,0.0005366556579247117,5.562837031902745e-06,2.0462517568375915e-05,,24419
,,,,,,0.000125,24420
407,0.0005629869410768151,2.2530887126922607,0.0005353769520297647,5.584588052442996e-06,2.2025475118425675e-05,,24479
,,,,,,0.000125,24480
408,0.0006186849786899984,2.254040241241455,0.000537536630872637,5.602701094176155e-06,7.554559124400839e-05,,24539
,,,,,,0.000125,24540
409,0.0005762730725109577,2.2532851696014404,0.0005364696844480932,5.6062299336190335e-06,3.4197208151454106e-05,,24599
,,,,,,0.000125,24600
410,0.0005657162400893867,2.2499430179595947,0.0005349324783310294,5.60123180548544e-06,2.5182631361531094e-05,,24659
,,,,,,0.000125,24660
411,0.0005814296309836209,2.249476194381714,0.0005334050511009991,5.593567038886249e-06,4.2431052861502394e-05,,24719
,,,,,,0.000125,24720
412,0.0005701221525669098,2.2506847381591797,0.0005396627821028233,5.558537850447465e-06,2.4900886273826472e-05,,24779
,,,,,,0.000125,24780
413,0.0005893050110898912,2.249802350997925,0.000531382393091917,5.5805999181757215e-06,5.2342064009280875e-05,,24839
,,,,,,0.000125,24840
414,0.0005841621896252036,2.2512779235839844,0.000534663675352931,5.654950200550957e-06,4.3843469029525295e-05,,24899
,,,,,,0.000125,24900
415,0.000579883111640811,2.24716854095459,0.000537267595063895,5.709897322958568e-06,3.6905697925249115e-05,,24959
,,,,,,0.000125,24960
416,0.0005638828151859343,2.2451467514038086,0.000533680897206068,5.610738753603073e-06,2.4591190594946966e-05,,25019
,,,,,,0.000125,25020
417,0.0005787169793620706,2.2467644214630127,0.0005326097016222775,5.5531995712954085e-06,4.0553873986937106e-05,,25079
,,,,,,0.000125,25080
418,0.000589101342484355,2.242143154144287,0.0005349972634576261,5.502588010131149e-06,4.86014541820623e-05,,25139
,,,,,,0.000125,25140
419,0.0005645619239658117,2.2447123527526855,0.0005367006524465978,5.517245426744921e-06,2.234413659607526e-05,,25199
,,,,,,0.000125,25200
420,0.000584028079174459,2.245786190032959,0.000531286932528019,5.562913429457694e-06,4.7178222303045914e-05,,25259
,,,,,,0.000125,25260
421,0.000570544449146837,2.245063304901123,0.000537718296982348,5.532935119845206e-06,2.7293135644868016e-05,,25319
,,,,,,0.000125,25320
422,0.0005659286980517209,2.243317127227783,0.0005363820819184184,5.514868007594487e-06,2.4031656721490435e-05,,25379
,,,,,,0.000125,25380
423,0.000566632894333452,2.2425131797790527,0.0005318975308910012,5.5291075113927945e-06,2.920619590440765e-05,,25439
,,,,,,0.000125,25440
424,0.000577551603782922,2.2420947551727295,0.0005358918569982052,5.4233910304901656e-06,3.623630618676543e-05,,25499
,,,,,,0.000125,25500
425,0.0005890217144042253,2.242316961288452,0.0005325559759512544,5.4973697842797264e-06,5.096840686746873e-05,,25559
,,,,,,0.000125,25560
426,0.0005772535223513842,2.240309953689575,0.000532519246917218,5.478134880831931e-06,3.9256126910913736e-05,,25619
,,,,,,0.000125,25620
427,0.0005763478693552315,2.2404041290283203,0.0005294797592796385,5.417861757450737e-06,4.14502683270257e-05,,25679
,,,,,,0.000125,25680
428,0.0005610566004179418,2.241899251937866,0.0005346585530787706,5.4431857279269025e-06,2.0954812498530373e-05,,25739
,,,,,,0.000125,25740
429,0.0005738919717259705,2.2380285263061523,0.0005325272213667631,5.415151917986805e-06,3.5949546145275235e-05,,25799
,,,,,,0.000125,25800
430,0.0005641631432808936,2.2390682697296143,0.0005297837778925896,5.378484274842776e-06,2.9000924769206904e-05,,25859
,,,,,,0.000125,25860
431,0.000562538392841816,2.2391490936279297,0.0005307601531967521,5.436795618152246e-06,2.6341404009144753e-05,,25919
,,,,,,0.000125,25920
432,0.0005603323224931955,2.238502025604248,0.0005298822070471942,5.476936621562345e-06,2.4973138351924717e-05,,25979
,,,,,,0.000125,25980
433,0.0005680302274413407,2.2374494075775146,0.0005316943861544132,5.450096068670973e-06,3.088570520048961e-05,,26039
,,,,,,0.000125,26040
434,0.000576652295421809,2.2342183589935303,0.0005323655786924064,5.469883035402745e-06,3.8816797314211726e-05,,26099
,,,,,,0.000125,26100
435,0.0005763436201959848,2.2339890003204346,0.0005291427369229496,5.455888185679214e-06,4.17448791267816e-05,,26159
,,,,,,0.000125,26160
436,0.0005802115192636847,2.2346906661987305,0.000529780809301883,5.470464657264529e-06,4.496024121181108e-05,,26219
,,,,,,0.000125,26220
437,0.0005622044554911554,2.234511613845825,0.0005293193971738219,5.405229785537813e-06,2.747980943240691e-05,,26279
,,,,,,0.000125,26280
438,0.0005652529071085155,2.2338316440582275,0.000535100232809782,5.365765446185833e-06,2.4786808353383094e-05,,26339
,,,,,,0.000125,26340
439,0.0006115161813795567,2.234767198562622,0.0005277162999846041,5.436130322777899e-06,7.836371514713392e-05,,26399
,,,,,,0.000125,26400
440,0.0006038523279130459,2.23169207572937,0.0005339910858310759,5.396643246058375e-06,6.44645988359116e-05,,26459
,,,,,,0.000125,26460
441,0.0005632301908917725,2.231020450592041,0.0005308359395712614,5.365112883737311e-06,2.702918391150888e-05,,26519
,,,,,,0.000125,26520
442,0.0005667409277521074,2.2307586669921875,0.0005305470549501479,5.349664661480347e-06,3.0844232242088765e-05,,26579
,,,,,,0.000125,26580
443,0.0005640927702188492,2.2310068607330322,0.0005339650670066476,5.351695563149406e-06,2.4776047212071717e-05,,26639
,,,,,,0.000125,26640
444,0.0005616639973595738,2.229962110519409,0.0005291739944368601,5.356003839551704e-06,2.7134075935464352e-05,,26699
,,,,,,0.000125,26700
445,0.0005733188008889556,2.229402542114258,0.0005316773895174265,5.2404684538487345e-06,3.6400972021510825e-05,,26759
,,,,,,0.000125,26760
446,0.0005595801630988717,2.2289271354675293,0.0005324258818291128,5.302464160195086e-06,2.1851683413842693e-05,,26819
,,,,,,0.000125,26820
447,0.0005638248403556645,2.226534605026245,0.0005259010940790176,5.300677003106102e-06,3.262299651396461e-05,,26879
,,,,,,0.000125,26880
448,0.0005558723933063447,2.226651906967163,0.0005335562746040523,5.236585366219515e-06,1.7079526514862664e-05,,26939
,,,,,,0.000125,26940
449,0.0006048552459105849,2.226814031600952,0.0005233911797404289,5.229707767284708e-06,7.623432611580938e-05,,26999
,,,,,,0.000125,27000
450,0.0005660269525833428,2.2283153533935547,0.0005278356838971376,5.263843831926351e-06,3.2927320717135444e-05,,27059
,,,,,,0.000125,27060
451,0.0005579835851676762,2.226551055908203,0.0005275215953588486,5.317941941029858e-06,2.5144025130430236e-05,,27119
,,,,,,0.000125,27120
452,0.0005561678553931415,2.224658489227295,0.0005275373696349561,5.300832071952755e-06,2.3329741452471353e-05,,27179
,,,,,,0.000125,27180
453,0.0005610559601336718,2.2229104042053223,0.0005283515201881528,5.2703362598549575e-06,2.743415279837791e-05,,27239
,,,,,,0.000125,27240
454,0.0005682765040546656,2.222665309906006,0.0005263718194328249,5.290909939503763e-06,3.661381560959853e-05,,27299
,,,,,,0.000125,27300
455,0.0005618301220238209,2.22283673286438,0.0005295468727126718,5.23029348187265e-06,2.7052963559981436e-05,,27359
,,,,,,0.000125,27360
456,0.0005580601282417774,2.223548173904419,0.000525664712768048,5.257353222987149e-06,2.7138181394548155e-05,,27419
,,,,,,0.000125,27420
457,0.0005581477889791131,2.2237942218780518,0.0005267900414764881,5.286776740831556e-06,2.6070920284837484e-05,,27479
,,,,,,0.000125,27480
458,0.0005708593525923789,2.2198283672332764,0.0005259047611616552,5.2254645197535865e-06,3.972908962168731e-05,,27539
,,,,,,0.000125,27540
459,0.0005557623808272183,2.2189390659332275,0.0005299324402585626,5.200932264415314e-06,2.062900057353545e-05,,27599
,,,,,,0.000125,27600
460,0.0005701283225789666,2.2178475856781006,0.0005256868898868561,5.188179329707054e-06,3.925320925191045e-05,,27659
,,,,,,0.000125,27660
461,0.0005606134072877467,2.218183755874634,0.0005301952478475869,5.222274012339767e-06,2.519593181204982e-05,,27719
,,,,,,0.000125,27720
462,0.0006007084739394486,2.2173171043395996,0.0005263225757516921,5.262968898023246e-06,6.912279786774889e-05,,27779
,,,,,,0.000125,27780
463,0.0005844465340487659,2.2137577533721924,0.0005242413026280701,5.273153419693699e-06,5.4932206694502383e-05,,27839
,,,,,,0.000125,27840
464,0.0005770984571427107,2.215385913848877,0.0005263497005216777,5.163188234291738e-06,4.5585587940877303e-05,,27899
,,,,,,0.000125,27900
465,0.0005520744598470628,2.216301679611206,0.0005279695615172386,5.148116997588659e-06,1.8956732674269006e-05,,27959
,,,,,,0.000125,27960
466,0.0005589776556007564,2.2147350311279297,0.0005289777182042599,5.161210083315382e-06,2.4838747776811942e-05,,28019
,,,,,,0.000125,28020
467,0.0005612691747955978,2.2125205993652344,0.0005288058309815824,5.049693299952196e-06,2.7413656425778754e-05,,28079
,,,,,,0.000125,28080
468,0.0005594930844381452,2.21374773979187,0.0005288698594085872,5.059245268057566e-06,2.556402250775136e-05,,28139
,,,,,,0.000125,28140
469,0.0005497466772794724,2.2124006748199463,0.0005255558644421399,5.079753464087844e-06,1.9111066649202257e-05,,28199
,,,,,,0.000125,28200
470,0.0005542429862543941,2.2110331058502197,0.0005272717098705471,5.0623316383280326e-06,2.1909032511757687e-05,,28259
,,,,,,0.000125,28260
471,0.0005522685823962092,2.210080146789551,0.0005270348628982902,5.012203928345116e-06,2.02215069293743e-05,,28319
,,,,,,0.000125,28320
472,0.0005514204385690391,2.2107207775115967,0.0005230889073573053,5.0292078412894625e-06,2.3302334739128128e-05,,28379
,,,,,,0.000125,28380
473,0.0005632096435874701,2.2111706733703613,0.0005252046976238489,5.004019840271212e-06,3.300093885627575e-05,,28439
,,,,,,0.000125,28440
474,0.0005641740863211453,2.209336042404175,0.0005245230859145522,4.963510491506895e-06,3.468766954028979e-05,,28499
,,,,,,0.000125,28500
475,0.0005640913150273263,2.2091143131256104,0.0005243555642664433,4.950127731717657e-06,3.478551298030652e-05,,28559
,,,,,,0.000125,28560
476,0.000584240653552115,2.2098047733306885,0.0005194236291572452,4.974710009264527e-06,5.984223753330298e-05,,28619
,,,,,,0.000125,28620
477,0.0005545968888327479,2.2121520042419434,0.0005210982053540647,4.984725819667801e-06,2.851395220204722e-05,,28679
,,,,,,0.000125,28680
478,0.0005800942308269441,2.2133631706237793,0.0005220924504101276,5.018626779929036e-06,5.2983225032221526e-05,,28739
,,,,,,0.000125,28740
479,0.0005594329559244215,2.208543539047241,0.000526266754604876,5.051402695244178e-06,2.8114949600421824e-05,,28799
,,,,,,0.000125,28800
480,0.0005549603956751525,2.2073585987091064,0.0005209089140407741,5.00655278301565e-06,2.9044991606497206e-05,,28859
,,,,,,0.000125,28860
481,0.0005575582035817206,2.2064547538757324,0.0005268568056635559,4.972606802766677e-06,2.5728832042659633e-05,,28919
,,,,,,0.000125,28920
482,0.0005548413028009236,2.205430507659912,0.000519799068570137,4.963236733601661e-06,3.0078923373366706e-05,,28979
,,,,,,0.000125,28980
483,0.0005654793931171298,2.2073211669921875,0.0005230976967141032,4.967140284861671e-06,3.741459659067914e-05,,29039
,,,,,,0.000125,29040
484,0.0005775069585070014,2.2029967308044434,0.0005212516407482326,4.928785529045854e-06,5.132650403538719e-05,,29099
,,,,,,0.000125,29100
485,0.0005858027143403888,2.200195550918579,0.0005208035581745207,5.007997515349416e-06,5.999115455779247e-05,,29159
,,,,,,0.000125,29160
486,0.0005599320866167545,2.2015018463134766,0.000520976958796382,4.932570391247282e-06,3.402258880669251e-05,,29219
,,,,,,0.000125,29220
487,0.0005630158702842891,2.203339099884033,0.0005232497933320701,4.895292022411013e-06,3.487099093035795e-05,,29279
,,,,,,0.000125,29280
488,0.0005501604755409062,2.2010724544525146,0.0005203132750466466,4.927823738398729e-06,2.4919430870795622e-05,,29339
,,,,,,0.000125,29340
489,0.0005469072493724525,2.201221227645874,0.0005233376869000494,4.922890184388962e-06,1.8646707758307457e-05,,29399
,,,,,,0.000125,29400
490,0.000549015705473721,2.1991963386535645,0.00052164017688483,4.8904516916081775e-06,2.2485124645754695e-05,,29459
,,,,,,0.000125,29460
491,0.0005584452883340418,2.198984146118164,0.0005253919516690075,4.846295723837102e-06,2.8206979550304823e-05,,29519
,,,,,,0.000125,29520
492,0.0005502912099473178,2.198772430419922,0.0005217188154347241,4.913641078019282e-06,2.3658774807699956e-05,,29579
,,,,,,0.000125,29580
493,0.0005541614955291152,2.1978342533111572,0.0005242255283519626,4.843981514568441e-06,2.509188198018819e-05,,29639
,,,,,,0.000125,29640
494,0.0005524178268387914,2.198157548904419,0.0005188625073060393,4.842202997679124e-06,2.8713238862110302e-05,,29699
,,,,,,0.000125,29700
495,0.0005550005589611828,2.1997153759002686,0.0005235842545516789,4.846308456762927e-06,2.6569905458018184e-05,,29759
,,,,,,0.000125,29760
496,0.0005712031270377338,2.1953256130218506,0.0005184913752600551,4.82336918139481e-06,4.7888330300338566e-05,,29819
,,,,,,0.000125,29820
497,0.0005464827409014106,2.1972644329071045,0.0005223396001383662,4.8696842895878945e-06,1.9273389625595883e-05,,29879
,,,,,,0.000125,29880
498,0.0005516898818314075,2.1946022510528564,0.0005177513230592012,4.8161209633690305e-06,2.912235322583001e-05,,29939
,,,,,,0.000125,29940
499,0.0005665226490236819,2.1941182613372803,0.000521578942425549,4.778274160344154e-06,4.016540333395824e-05,,29999
,,,,,,0.000125,30000
500,0.0005477123777382076,2.1941940784454346,0.0005222324398346245,4.7820076360949315e-06,2.0697943909908645e-05,,30059
,,,,,,0.000125,30060
501,0.0005488889291882515,2.193227767944336,0.0005230199312791228,4.785169949172996e-06,2.1083844330860302e-05,,30119
,,,,,,0.000125,30120
502,0.0005470903706736863,2.1927638053894043,0.0005216384888626635,4.753272150992416e-06,2.069866968668066e-05,,30179
,,,,,,0.000125,30180
503,0.0005508434260264039,2.191572666168213,0.000517727283295244,4.715520844911225e-06,2.8400625524227507e-05,,30239
,,,,,,0.000125,30240
504,0.0005517419194802642,2.1919445991516113,0.0005189950461499393,4.711851943284273e-06,2.8034999559167773e-05,,30299
,,,,,,0.000125,30300
505,0.0005459469393827021,2.1911182403564453,0.0005206221248954535,4.6938785089878365e-06,2.063096508209128e-05,,30359
,,,,,,0.000125,30360
506,0.0005477077793329954,2.190361976623535,0.0005185771151445806,4.681120117311366e-06,2.4449542252114043e-05,,30419
,,,,,,0.000125,30420
507,0.000560069689527154,2.1905388832092285,0.0005195931298658252,4.665644155465998e-06,3.581083728931844e-05,,30479
,,,,,,0.000125,30480
508,0.0005619926960207522,2.1866085529327393,0.0005184962064959109,4.611235908669187e-06,3.8885285903234035e-05,,30539
,,,,,,0.000125,30540
509,0.0005516113596968353,2.1901650428771973,0.0005169575451873243,4.603866727848072e-06,3.0049974157009274e-05,,30599
,,,,,,0.000125,30600
510,0.0005461804685182869,2.1905603408813477,0.0005202838801778853,4.629327122529503e-06,2.1267163901939057e-05,,30659
,,,,,,0.000125,30660
511,0.0005523586878553033,2.1888070106506348,0.0005219900631345809,4.599603926180862e-06,2.5768893465283327e-05,,30719
,,,,,,0.000125,30720
512,0.000564739981200546,2.1899092197418213,0.000518640095833689,4.5468955249816645e-06,4.155311398790218e-05,,30779
,,,,,,0.000125,30780
513,0.0005651717656292021,2.18806529045105,0.0005183815374039114,4.528231784206582e-06,4.226193414069712e-05,,30839
,,,,,,0.000125,30840
514,0.0005495994118973613,2.1917459964752197,0.0005164959584362805,4.566088591673179e-06,2.8537298931041732e-05,,30899
,,,,,,0.000125,30900
515,0.0005496316589415073,2.1910085678100586,0.0005166672053746879,4.579229425871745e-06,2.838529326254502e-05,,30959
,,,,,,0.000125,30960
516,0.0005443526315502822,2.189657211303711,0.0005199594306759536,4.582269866659772e-06,1.981080276891589e-05,,31019
,,,,,,0.000125,31020
517,0.000573499477468431,2.1886885166168213,0.000518235145136714,4.5237929953145795e-06,5.074061846244149e-05,,31079
,,,,,,0.000125,31080
518,0.0005883382400497794,2.1843481063842773,0.0005179732688702643,4.513930434768554e-06,6.58510543871671e-05,,31139
,,,,,,0.000125,31140
519,0.0005479335668496788,2.1840994358062744,0.0005213600816205144,4.55098688689759e-06,2.202259020123165e-05,,31199
,,,,,,0.000125,31200
520,0.0005454469937831163,2.1857969760894775,0.0005190065712668002,4.548937795334496e-06,2.189151018683333e-05,,31259
,,,,,,0.000125,31260
521,0.0005458106752485037,2.184124708175659,0.0005198825383558869,4.502530373429181e-06,2.142571611329913e-05,,31319
,,,,,,0.000125,31320
522,0.0005550387431867421,2.1844983100891113,0.0005153778474777937,4.4866837924928404e-06,3.5174263757653534e-05,,31379
,,,,,,0.000125,31380
523,0.0005445766728371382,2.1853296756744385,0.0005177099956199527,4.540665941021871e-06,2.2326092221192084e-05,,31439
,,,,,,0.000125,31440
524,0.0005542140570469201,2.184297800064087,0.0005155836697667837,4.5037299969408195e-06,3.412670412217267e-05,,31499
,,,,,,0.000125,31500
525,0.0005457353545352817,2.185267448425293,0.0005156766856089234,4.493740107136546e-06,2.556502295192331e-05,,31559
,,,,,,0.000125,31560
526,0.000542505644261837,2.18350887298584,0.0005188159411773086,4.500133854890009e-06,1.9189546947018243e-05,,31619
,,,,,,0.000125,31620
527,0.00054388731950894,2.180922508239746,0.0005202487227506936,4.4808039092458785e-06,1.9157701899530366e-05,,31679
,,,,,,0.000125,31680
528,0.0005610923399217427,2.1816341876983643,0.000516372499987483,4.468779025046388e-06,4.025112866656855e-05,,31739
,,,,,,0.000125,31740
529,0.0005453144549392164,2.183335542678833,0.0005146454786881804,4.468231963983271e-06,2.620075065351557e-05,,31799
,,,,,,0.000125,31800
530,0.0005420424276962876,2.182833194732666,0.0005178863648325205,4.446940693014767e-06,1.970920857274905e-05,,31859
,,,,,,0.000125,31860
531,0.00054376688785851,2.18058180809021,0.0005163813475519419,4.4512562453746796e-06,2.2934307708055712e-05,,31919
,,,,,,0.000125,31920
532,0.0005486710579134524,2.179455041885376,0.0005149790667928755,4.425264705787413e-06,2.9266873752931133e-05,,31979
,,,,,,0.000125,31980
533,0.0005471442127600312,2.180501937866211,0.0005152745870873332,4.4081230043957476e-06,2.7461421268526465e-05,,32039
,,,,,,0.000125,32040
534,0.000583347980864346,2.1800537109375,0.0005139940767548978,4.417933723743772e-06,6.493597902590409e-05,,32099
,,,,,,0.000125,32100
535,0.0005524643347598612,2.1767754554748535,0.0005169825162738562,4.3549889596761204e-06,3.112670674454421e-05,,32159
,,,,,,0.000125,32160
536,0.0005722808418795466,2.1807034015655518,0.0005135154933668673,4.393931703816634e-06,5.437149229692295e-05,,32219
,,,,,,0.000125,32220
537,0.0005423254333436489,2.179722785949707,0.0005184445180930197,4.397400516609196e-06,1.9483439245959744e-05,,32279
,,,,,,0.000125,32280
538,0.0005427519790828228,2.1777379512786865,0.000517507956828922,4.433402409631526e-06,2.0810728528886102e-05,,32339
,,,,,,0.000125,32340
539,0.0005413134349510074,2.176787853240967,0.0005184709443710744,4.3789805204141885e-06,1.8463531887391582e-05,,32399
,,,,,,0.000125,32400
540,0.0005544124869629741,2.1768882274627686,0.0005161449080333114,4.337959126132773e-06,3.3929693017853424e-05,,32459
,,,,,,0.000125,32460
541,0.0005456702783703804,2.1757795810699463,0.000516616040840745,4.33113973485888e-06,2.4723183742025867e-05,,32519
,,,,,,0.000125,32520
542,0.0005791847361251712,2.1759257316589355,0.0005158177809789777,4.3788122638943605e-06,5.8988214732380584e-05,,32579
,,,,,,0.000125,32580
543,0.0005466376314871013,2.176243782043457,0.0005131453508511186,4.344773969933158e-06,2.9147582608857192e-05,,32639
,,,,,,0.000125,32640
544,0.0005450564785860479,2.176449775695801,0.0005135146784596145,4.31874104833696e-06,2.722297540458385e-05,,32699
,,,,,,0.000125,32700
545,0.0005677375011146069,2.176086664199829,0.0005168704083189368,4.321425876696594e-06,4.654578515328467e-05,,32759
,,,,,,0.000125,32760
546,0.0005403851391747594,2.1722934246063232,0.0005179191939532757,4.315173100621905e-06,1.815092946344521e-05,,32819
,,,,,,0.000125,32820
547,0.0005411903257481754,2.1723246574401855,0.0005161254084669054,4.305140919313999e-06,2.075988049909938e-05,,32879
,,,,,,0.000125,32880
548,0.0005504205473698676,2.1723270416259766,0.0005152508965693414,4.289673142920947e-06,3.0879957193974406e-05,,32939
,,,,,,0.000125,32940
549,0.0005608472274616361,2.1716508865356445,0.0005152501398697495,4.2075289456988685e-06,4.1389688703930005e-05,,32999
,,,,,,0.000125,33000
550,0.0005455375649034977,2.1733953952789307,0.0005127815529704094,4.24673771703965e-06,2.8509266485343687e-05,,33059
,,,,,,0.000125,33060
551,0.0005456929211504757,2.1734766960144043,0.0005131850484758615,4.271007583156461e-06,2.823680370056536e-05,,33119
,,,,,,0.000125,33120
552,0.000542414840310812,2.171806812286377,0.0005151971708983183,4.26437418354908e-06,2.295330705237575e-05,,33179
,,,,,,0.000125,33180
553,0.0005423622205853462,2.170314073562622,0.0005185689660720527,4.200869170745136e-06,1.959225846803747e-05,,33239
,,,,,,0.000125,33240
554,0.0005621205782517791,2.173215389251709,0.0005131969228386879,4.209633516438771e-06,4.471405190997757e-05,,33299
,,,,,,0.000125,33300
555,0.000553184887394309,2.171337127685547,0.0005120054120197892,4.206387984595494e-06,3.69731496903114e-05,,33359
,,,,,,0.000125,33360
556,0.0005556346732191741,2.170736312866211,0.0005110098281875253,4.218296908220509e-06,4.0406583138974383e-05,,33419
,,,,,,0.000125,33420
557,0.0005499098915606737,2.172252655029297,0.0005138210253790021,4.239063855493441e-06,3.184982779202983e-05,,33479
,,,,,,0.000125,33480
558,0.0005454172496683896,2.1685023307800293,0.0005169158685021102,4.174483819952002e-06,2.4327047867700458e-05,,33539
,,,,,,0.000125,33540
559,0.0005433628684841096,2.1683952808380127,0.0005142506561242044,4.216359684505733e-06,2.4895938622648828e-05,,33599
,,,,,,0.000125,33600
560,0.000554807367734611,2.1681160926818848,0.0005151891964487731,4.2025981201732066e-06,3.5415599995758384e-05,,33659
,,,,,,0.000125,33660
561,0.0005424763076007366,2.168254852294922,0.0005141212604939938,4.173581601207843e-06,2.4181557819247246e-05,,33719
,,,,,,0.000125,33720
562,0.0005466967122629285,2.1683380603790283,0.0005134301027283072,4.152786459599156e-06,2.911361116275657e-05,,33779
,,,,,,0.000125,33780
563,0.0005472500342875719,2.1654162406921387,0.0005126090254634619,4.115448518859921e-06,3.052544707315974e-05,,33839
,,,,,,0.000125,33840
564,0.0005443940754048526,2.1661922931671143,0.000512290105689317,4.123831331526162e-06,2.79802261502482e-05,,33899
,,,,,,0.000125,33900
565,0.0005494616343639791,2.1647541522979736,0.0005112478393130004,4.091473329026485e-06,3.412231308175251e-05,,33959
,,,,,,0.000125,33960
566,0.0005546326865442097,2.1675808429718018,0.0005106122116558254,4.1051571315620095e-06,3.9915354136610404e-05,,34019
,,,,,,0.000125,34020
567,0.0005459057283587754,2.1667678356170654,0.0005142348818480968,4.1063303797272965e-06,2.756456524366513e-05,,34079
,,,,,,0.000125,34080
568,0.000544726790394634,2.1645052433013916,0.000515660154633224,4.0418449316348415e-06,2.5024748538271524e-05,,34139
,,,,,,0.000125,34140
569,0.0005539548583328724,2.1665353775024414,0.0005117917899042368,4.049762083013775e-06,3.8113343180157244e-05,,34199
,,,,,,0.000125,34200
570,0.0005389755824580789,2.1671180725097656,0.0005174846155568957,4.022797838842962e-06,1.7468244550400414e-05,,34259
,,,,,,0.000125,34260
571,0.000541011628229171,2.1661770343780518,0.000512368802446872,4.056658326589968e-06,2.458613926137332e-05,,34319
,,,,,,0.000125,34320
572,0.000547270115930587,2.166278600692749,0.000510792771819979,4.053070369991474e-06,3.2424431992694736e-05,,34379
,,,,,,0.000125,34380
573,0.0005473927012644708,2.1669669151306152,0.0005128112388774753,4.042780346935615e-06,3.0538772989530116e-05,,34439
,,,,,,0.000125,34440
574,0.0005403311224654317,2.162106990814209,0.0005150834913365543,3.988577645941405e-06,2.1259033019305207e-05,,34499
,,,,,,0.000125,34500
575,0.0005418960936367512,2.1646029949188232,0.0005099485861137509,4.024379450129345e-06,2.7923117158934474e-05,,34559
,,,,,,0.000125,34560
576,0.0005463652778416872,2.1658759117126465,0.0005149370990693569,4.028356215712847e-06,2.739985029620584e-05,,34619
,,,,,,0.000125,34620
577,0.0005460269749164581,2.161799430847168,0.0005091031780466437,3.998614829470171e-06,3.2925130653893575e-05,,34679
,,,,,,0.000125,34680
578,0.0005530169000849128,2.1659579277038574,0.000510486017446965,4.020418600703124e-06,3.851042129099369e-05,,34739
,,,,,,0.000125,34740
579,0.0005455372156575322,2.1625490188598633,0.0005127613549120724,4.007017651019851e-06,2.876883081626147e-05,,34799
,,,,,,0.000125,34800
580,0.0005454245838336647,2.1587562561035156,0.00051020149840042,3.969915724155726e-06,3.125335570075549e-05,,34859
,,,,,,0.000125,34860
581,0.0005405839765444398,2.1622512340545654,0.0005113044171594083,3.993681730207754e-06,2.5285944502684288e-05,,34919
,,,,,,0.000125,34920
582,0.0005447068833746016,2.161996841430664,0.0005122826551087201,3.947939603676787e-06,2.8476335501181893e-05,,34979
,,,,,,0.000125,34980
583,0.0005443713162094355,2.161435604095459,0.0005117644323036075,3.930270850105444e-06,2.867656985472422e-05,,35039
,,,,,,0.000125,35040
584,0.0005444892449304461,2.1615500450134277,0.0005138091510161757,3.9431179175153375e-06,2.6736903237178922e-05,,35099
,,,,,,0.000125,35100
585,0.0005409370642155409,2.161587953567505,0.0005109828198328614,3.9467909118684474e-06,2.600746665848419e-05,,35159
,,,,,,0.000125,35160
586,0.0005426188581623137,2.1620383262634277,0.00051501375855878,3.9175315578177106e-06,2.3687603970756754e-05,,35219
,,,,,,0.000125,35220
