epoch,loss,loss/beta,loss/data,loss/ic,loss/res,lr,step
,,,,,,0.0005,0
0,1418.8828125,4.064951419830322,0.08111529797315598,1406.6595458984375,12.142033576965332,,44
,,,,,,0.0005,45
1,1011.506103515625,1.207226037979126,0.006019929423928261,1011.055419921875,0.44499266147613525,,89
,,,,,,0.0005,90
2,907.0601196289062,0.253494530916214,0.0049576167948544025,907.0089721679688,0.04624183848500252,,134
,,,,,,0.0005,135
3,831.2496948242188,0.25680023431777954,0.0048752049915492535,831.2338256835938,0.011170540004968643,,179
,,,,,,0.0005,180
4,763.6130981445312,0.2648111879825592,0.0048583317548036575,763.600830078125,0.007199598476290703,,224
,,,,,,0.0005,225
5,701.1417846679688,0.2654351592063904,0.004848153330385685,701.131103515625,0.00582168297842145,,269
,,,,,,0.0005,270
6,642.6544189453125,0.2634197175502777,0.0048395912162959576,642.6448364257812,0.0048093851655721664,,314
,,,,,,0.0005,315
7,587.555908203125,0.2602563202381134,0.004832327365875244,587.5470581054688,0.003987089265137911,,359
,,,,,,0.0005,360
8,535.5010375976562,0.2566186785697937,0.004826232325285673,535.4930419921875,0.0033129998482763767,,404
,,,,,,0.0005,405
9,486.27154541015625,0.2528859078884125,0.004821158945560455,486.2639465332031,0.0027603863272815943,,449
,,,,,,0.0005,450
10,439.719482421875,0.24927544593811035,0.004816948901861906,439.7123718261719,0.002307054353877902,,494
,,,,,,0.0005,495
11,395.73980712890625,0.2459050565958023,0.0048134587705135345,395.7330627441406,0.0019343550084158778,,539
,,,,,,0.0005,540
12,354.2554016113281,0.24283111095428467,0.004810566082596779,354.2490539550781,0.001626924960874021,,584
,,,,,,0.0005,585
13,315.20751953125,0.24007262289524078,0.004808164667338133,315.20135498046875,0.001372288796119392,,629
,,,,,,0.0005,630
14,278.5505065917969,0.23762758076190948,0.004806167911738157,278.5445251464844,0.0011604275787249207,,674
,,,,,,0.0005,675
15,244.2480010986328,0.23548229038715363,0.004804507829248905,244.24224853515625,0.0009833202930167317,,719
,,,,,,0.0005,720
16,212.2708282470703,0.23361794650554657,0.004803127609193325,212.26519775390625,0.0008345568785443902,,764
,,,,,,0.0005,765
17,182.59483337402344,0.23201364278793335,0.0048019783571362495,182.58929443359375,0.0007090023718774319,,809
,,,,,,0.0005,810
18,155.20001220703125,0.23064938187599182,0.004801025614142418,155.19459533691406,0.0006025383481755853,,854
,,,,,,0.0005,855
19,130.06959533691406,0.22950680553913116,0.004800235386937857,130.0642852783203,0.0005118440603837371,,899
,,,,,,0.0005,900
20,107.18931579589844,0.22856982052326202,0.004799587652087212,107.18409729003906,0.0004342305473983288,,944
,,,,,,0.0005,945
21,86.5469970703125,0.227825328707695,0.004799059126526117,86.54185485839844,0.00036751016159541905,,989
,,,,,,0.0005,990
22,68.1321792602539,0.22726334631443024,0.004798634443432093,68.12708282470703,0.0003098900197073817,,1034
,,,,,,0.0005,1035
23,51.935630798339844,0.2268775999546051,0.004798303358256817,51.930580139160156,0.00025988591369241476,,1079
,,,,,,0.0005,1080
24,37.94945526123047,0.22666609287261963,0.004798053298145533,37.9444465637207,0.0002162585296900943,,1124
,,,,,,0.0005,1125
25,26.166622161865234,0.2266334444284439,0.004797883331775665,26.161645889282227,0.00017794790619518608,,1169
,,,,,,0.0005,1170
26,16.580957412719727,0.22679342329502106,0.004797790199518204,16.576011657714844,0.00014401781663764268,,1214
,,,,,,0.0005,1215
27,9.186980247497559,0.2271786779165268,0.004797783680260181,9.182066917419434,0.00011356984032317996,,1259
,,,,,,0.0005,1260
28,3.9798102378845215,0.22786642611026764,0.004797887988388538,3.9749271869659424,8.557472756365314e-05,,1304
,,,,,,0.0005,1305
29,0.9550965428352356,0.2291078269481659,0.004798210691660643,0.9502400159835815,5.815484109916724e-05,,1349
,,,,,,0.0005,1350
30,0.027037492021918297,0.23603792488574982,0.0048006512224674225,0.022217413410544395,1.9432103727012873e-05,,1394
,,,,,,0.0005,1395
31,0.004836243577301502,0.2508782148361206,0.004802352283149958,3.243570972699672e-05,1.4560031331711798e-06,,1439
,,,,,,0.0005,1440
32,0.004804676864296198,0.23815689980983734,0.0048025804571807384,1.310937363996345e-06,7.856539241402061e-07,,1484
,,,,,,0.0005,1485
33,0.004804099909961224,0.23194268345832825,0.00480263028293848,8.036646477194154e-07,6.669498020528408e-07,,1529
,,,,,,0.0005,1530
34,0.00480387918651104,0.22848530113697052,0.004802584648132324,6.589950203306216e-07,6.34977538993553e-07,,1574
,,,,,,0.0005,1575
35,0.004803695250302553,0.22604113817214966,0.00480247987434268,5.767824404756539e-07,6.385404844877485e-07,,1619
,,,,,,0.0005,1620
36,0.004803509917110205,0.22411170601844788,0.0048023187555372715,5.250557251201826e-07,6.654054800492304e-07,,1664
,,,,,,0.0005,1665
37,0.004803305491805077,0.2224639356136322,0.004802101757377386,4.912495228381886e-07,7.122896477085305e-07,,1709
,,,,,,0.0005,1710
38,0.00480307312682271,0.22096574306488037,0.004801823757588863,4.691572144110978e-07,7.797162311362626e-07,,1754
,,,,,,0.0005,1755
39,0.004802799317985773,0.21952417492866516,0.004801473580300808,4.552966004212067e-07,8.709123449079925e-07,,1799
,,,,,,0.0005,1800
40,0.004802468232810497,0.21807365119457245,0.004801028408110142,4.4756481543117843e-07,9.917964689520886e-07,,1844
,,,,,,0.0005,1845
41,0.004802059847861528,0.21655507385730743,0.00480046309530735,4.446970081062318e-07,1.152504978563229e-06,,1889
,,,,,,0.0005,1890
42,0.004801537841558456,0.2149258702993393,0.004799720831215382,4.459828062408633e-07,1.3707282278119237e-06,,1934
,,,,,,0.0005,1935
43,0.004800834693014622,0.21314099431037903,0.0047987052239477634,4.5122149572307535e-07,1.6786001424407004e-06,,1979
,,,,,,0.0005,1980
44,0.004799841903150082,0.2111084908246994,0.004797245375812054,4.6051258095758385e-07,2.135876457032282e-06,,2024
,,,,,,0.0005,2025
45,0.004798418842256069,0.20860068500041962,0.004795099142938852,4.731633111987321e-07,2.8466502044466324e-06,,2069
,,,,,,0.0005,2070
46,0.004796300083398819,0.2053975760936737,0.004791799001395702,4.875899435319297e-07,4.01390661863843e-06,,2114
,,,,,,0.0005,2115
47,0.00479242904111743,0.20135799050331116,0.004785621538758278,5.087531462777406e-07,6.298974767560139e-06,,2159
,,,,,,0.0005,2160
48,0.004785347264260054,0.1957543045282364,0.00477347057312727,5.316530860000057e-07,1.1344502127030864e-05,,2204
,,,,,,0.0005,2205
49,0.004776433575898409,0.18960578739643097,0.00475585600361228,5.061627916802536e-07,2.0071049220860004e-05,,2249
,,,,,,0.0005,2250
50,0.004771178122609854,0.18441806733608246,0.0047451467253267765,4.071220018886379e-07,2.5624301997595467e-05,,2294
,,,,,,0.0005,2295
51,0.0047663189470767975,0.18090303242206573,0.004735930357128382,3.552785869942454e-07,3.0033463190193288e-05,,2339
,,,,,,0.0005,2340
52,0.00476116593927145,0.17761240899562836,0.004727439023554325,3.2546424222346104e-07,3.3401847758796066e-05,,2384
,,,,,,0.0005,2385
53,0.004753677640110254,0.174015611410141,0.004716210067272186,3.1379448728330317e-07,3.715522325364873e-05,,2429
,,,,,,0.0005,2430
54,0.00474329199641943,0.16983728110790253,0.004700472112745047,3.157957166877168e-07,4.2503765143919736e-05,,2474
,,,,,,0.0005,2475
55,0.004726755898445845,0.16405078768730164,0.004676166921854019,3.162856785365875e-07,5.027220322517678e-05,,2519
,,,,,,0.0005,2520
56,0.004684296902269125,0.14441998302936554,0.00462156068533659,3.99222443547842e-07,6.23372761765495e-05,,2564
,,,,,,0.0005,2565
57,0.004712289664894342,0.12707412242889404,0.004501651506870985,6.450301043514628e-06,0.00020418791973497719,,2609
,,,,,,0.0005,2610
58,0.00465289456769824,0.11576897650957108,0.004634769167751074,1.5571768017252907e-06,1.656719177844934e-05,,2654
,,,,,,0.0005,2655
59,0.004401642829179764,0.10819518566131592,0.004168447107076645,1.4287448721006513e-05,0.00021890836069360375,,2699
,,,,,,0.0005,2700
60,0.004040947183966637,0.10521957278251648,0.003698283340781927,1.9701203200384043e-05,0.0003229633439332247,,2744
,,,,,,0.0005,2745
61,0.005640967283397913,0.12674304842948914,0.004363933112472296,0.00017937191296368837,0.0010976619087159634,,2789
,,,,,,0.0005,2790
62,0.0042313882149755955,0.11311788111925125,0.004175615031272173,7.668401849514339e-06,4.8104124289238825e-05,,2834
,,,,,,0.0005,2835
63,0.004821622744202614,0.10571268945932388,0.003207089612260461,0.00020982239220757037,0.0014047103468328714,,2879
,,,,,,0.0005,2880
64,0.007556143682450056,0.12189187109470367,0.0040092868730425835,0.0013165309792384505,0.0022303268779069185,,2924
,,,,,,0.0005,2925
65,0.004305051174014807,0.11500824987888336,0.004148948937654495,8.156135299941525e-05,7.454094884451479e-05,,2969
,,,,,,0.0005,2970
66,0.003384123556315899,0.10661309212446213,0.0032489183358848095,2.995042086695321e-05,0.00010525384277570993,,3014
,,,,,,0.0005,3015
67,0.004089188762009144,0.10279223322868347,0.0021771094761788845,0.00023941723338793963,0.001672661630436778,,3059
,,,,,,0.0005,3060
68,0.00382876000367105,0.10460586100816727,0.0023428068961948156,0.0002520591369830072,0.0012338933302089572,,3104
,,,,,,0.0005,3105
69,0.002800293266773224,0.10428204387426376,0.002337730722501874,0.0001860902993939817,0.00027647256501950324,,3149
,,,,,,0.0005,3150
70,0.0027953179087489843,0.10386676341295242,0.0023500791285187006,0.00017367461987305433,0.0002715645241551101,,3194
,,,,,,0.0005,3195
71,0.00300877308472991,0.10420884191989899,0.002251311205327511,0.00022193339827936143,0.0005355286411941051,,3239
,,,,,,0.0005,3240
72,0.0026210444048047066,0.10351473838090897,0.00232518557459116,0.00016990242875181139,0.00012595669250003994,,3284
,,,,,,0.0005,3285
73,0.0030497401021420956,0.10354140400886536,0.0022629902232438326,0.00020506781584117562,0.0005816814955323935,,3329
,,,,,,0.0005,3330
74,0.002667207969352603,0.10304030030965805,0.002223742427304387,0.00022762887238059193,0.00021583624766208231,,3374
,,,,,,0.0005,3375
75,0.002527868375182152,0.10254588723182678,0.002247223164886236,0.00016538747877348214,0.00011525832087500021,,3419
,,,,,,0.0005,3420
76,0.002501519862562418,0.10197494179010391,0.002212118124589324,0.00016735614917706698,0.0001220456906594336,,3464
,,,,,,0.0005,3465
77,0.0024938578717410564,0.10109495371580124,0.0022053602151572704,0.00016593176405876875,0.0001225659070769325,,3509
,,,,,,0.0005,3510
78,0.0026684687472879887,0.1006738469004631,0.002162409480661154,0.00016234406211879104,0.00034371481160633266,,3554
,,,,,,0.0005,3555
79,0.0024485348258167505,0.10031330585479736,0.0021571586839854717,0.00015744972915854305,0.00013392683467827737,,3599
,,,,,,0.0005,3600
80,0.0024263132363557816,0.09977444261312485,0.002153899287804961,0.0001339100272161886,0.0001385038485750556,,3644
,,,,,,0.0005,3645
81,0.002400374738499522,0.09928328543901443,0.0021410759072750807,0.00012746443098876625,0.00013183403643779457,,3689
,,,,,,0.0005,3690
82,0.0023863210808485746,0.09881535172462463,0.0021332520991563797,0.00012004106247331947,0.00013302800653036684,,3734
,,,,,,0.0005,3735
83,0.0023725139908492565,0.09840511530637741,0.002125578001141548,0.00011446110147517174,0.0001324748300248757,,3779
,,,,,,0.0005,3780
84,0.0023594589438289404,0.09795457869768143,0.0021171437110751867,0.00011009292211383581,0.00013222239795140922,,3824
,,,,,,0.0005,3825
85,0.002344757318496704,0.09748153388500214,0.0021083734463900328,0.00010778674914035946,0.00012859710841439664,,3869
,,,,,,0.0005,3870
86,0.002335949335247278,0.09702686965465546,0.0021056742407381535,0.00010403848136775196,0.0001262362056877464,,3914
,,,,,,0.0005,3915
87,0.0024773378390818834,0.09643339365720749,0.002044256776571274,0.00010856811422854662,0.00032451291917823255,,3959
,,,,,,0.0005,3960
88,0.002473762957379222,0.09586784988641739,0.0020106129813939333,0.0001737141574267298,0.0002894353528972715,,4004
,,,,,,0.0005,4005
89,0.002354726893827319,0.09566272050142288,0.0020578878466039896,9.695323387859389e-05,0.00019988547137472779,,4049
,,,,,,0.0005,4050
90,0.002271720441058278,0.09530790895223618,0.0020754833240062,8.310304110636935e-05,0.00011313379945931956,,4094
,,,,,,0.0005,4095
91,0.0022604381665587425,0.09460500627756119,0.0020677524153143167,7.95290688984096e-05,0.00011315610754536465,,4139
,,,,,,0.0005,4140
92,0.0022576258052140474,0.09397773444652557,0.0020628785714507103,7.679131522309035e-05,0.00011795565660577267,,4184
,,,,,,0.0005,4185
93,0.0022515305317938328,0.09341637045145035,0.002058798912912607,7.347201608354226e-05,0.00011925987200811505,,4229
,,,,,,0.0005,4230
94,0.0022401006426662207,0.09278636425733566,0.002050541341304779,6.9319641625043e-05,0.00012023921590298414,,4274
,,,,,,0.0005,4275
95,0.002224554540589452,0.09219714999198914,0.002046132693067193,6.578640022780746e-05,0.00011263566557317972,,4319
,,,,,,0.0005,4320
96,0.002219228772446513,0.09150571376085281,0.0020374648738652468,6.19825950707309e-05,0.00011978117981925607,,4364
,,,,,,0.0005,4365
97,0.002209094585850835,0.09088272601366043,0.002031603129580617,5.845813575433567e-05,0.00011903340055141598,,4409
,,,,,,0.0005,4410
98,0.0021953543182462454,0.09022457897663116,0.00202314299531281,5.467257142299786e-05,0.00011753880971809849,,4454
,,,,,,0.0005,4455
99,0.0021867146715521812,0.08955182135105133,0.002016691956669092,5.139296263223514e-05,0.00011862954852404073,,4499
,,,,,,0.0005,4500
100,0.002176277106627822,0.08888522535562515,0.0020094055216759443,4.807134610018693e-05,0.00011880043166456744,,4544
,,,,,,0.0005,4545
101,0.0021672577131539583,0.08822453767061234,0.002002726774662733,4.495616667554714e-05,0.00011957484821323305,,4589
,,,,,,0.0005,4590
102,0.002159595023840666,0.08759933710098267,0.0019973304588347673,4.2102667066501454e-05,0.00012016190157737583,,4634
,,,,,,0.0005,4635
103,0.00215346016921103,0.08700835704803467,0.001991807483136654,3.959916648454964e-05,0.00012205366510897875,,4679
,,,,,,0.0005,4680
104,0.0021458494011312723,0.08644592016935349,0.0019858756568282843,3.7323748983908445e-05,0.00012264965334907174,,4724
,,,,,,0.0005,4725
105,0.00213740230537951,0.08592265099287033,0.001980806700885296,3.492676842142828e-05,0.00012166867963969707,,4769
,,,,,,0.0005,4770
106,0.0021329433657228947,0.08542747050523758,0.001975917024537921,3.3334352337988093e-05,0.00012369221076369286,,4814
,,,,,,0.0005,4815
107,0.0021238704212009907,0.08497794717550278,0.0019725991878658533,3.136138184345327e-05,0.00011990946222795174,,4859
,,,,,,0.0005,4860
108,0.0021245365496724844,0.0845627561211586,0.0019666492007672787,3.003344318130985e-05,0.0001278538693441078,,4904
,,,,,,0.0005,4905
109,0.0021651904098689556,0.08401662111282349,0.0019312044605612755,3.157114042551257e-05,0.00020241510355845094,,4949
,,,,,,0.0005,4950
110,0.0021158603485673666,0.08358370512723923,0.001953995320945978,2.851802491932176e-05,0.00013334708637557924,,4994
,,,,,,0.0005,4995
111,0.0021002895664423704,0.08336327224969864,0.0019527507247403264,2.5694867872516625e-05,0.00012184426304884255,,5039
,,,,,,0.0005,5040
112,0.0020965479779988527,0.0831349715590477,0.0019509370904415846,2.522913200664334e-05,0.00012038181739626452,,5084
,,,,,,0.0005,5085
113,0.0020917318761348724,0.08287995308637619,0.001948618795722723,2.442912409605924e-05,0.00011868381261592731,,5129
,,,,,,0.0005,5130
114,0.002089998684823513,0.0826341062784195,0.001948053832165897,2.371833579672966e-05,0.00011822672968264669,,5174
,,,,,,0.0005,5175
115,0.0020955505315214396,0.08243530988693237,0.0019432712579146028,2.3316280930885114e-05,0.0001289630599785596,,5219
,,,,,,0.0005,5220
116,0.0020816808100789785,0.08217473328113556,0.0019462547497823834,2.2271917259786278e-05,0.00011315428128000349,,5264
,,,,,,0.0005,5265
117,0.0020823704544454813,0.08199485391378403,0.0019395955605432391,2.1561405446846038e-05,0.00012121374311391264,,5309
,,,,,,0.0005,5310
118,0.002076230011880398,0.08176399767398834,0.0019412182737141848,2.101041354762856e-05,0.0001140009262599051,,5354
,,,,,,0.0005,5355
119,0.0020782891660928726,0.08161240071058273,0.0019369807559996843,2.0472654796321876e-05,0.00012083545152563602,,5399
,,,,,,0.0005,5400
120,0.0020736590959131718,0.08140335232019424,0.001937856082804501,1.991287717828527e-05,0.00011588993220357224,,5444
,,,,,,0.0005,5445
121,0.002080840989947319,0.08130110055208206,0.0019376104464754462,1.973664984689094e-05,0.00012349426106084138,,5489
,,,,,,0.0005,5490
122,0.0020714106503874063,0.08110994100570679,0.0019323650049045682,1.9372244423720986e-05,0.00011967332102358341,,5534
,,,,,,0.0005,5535
123,0.002066457411274314,0.08094249665737152,0.001932058366946876,1.8459337297827005e-05,0.00011594013631111011,,5579
,,,,,,0.0005,5580
124,0.002070104470476508,0.08081736415624619,0.0019262053538113832,1.8061939044855535e-05,0.00012583707575686276,,5624
,,,,,,0.0005,5625
125,0.002064760308712721,0.08071428537368774,0.0019254504004493356,1.7667367501417175e-05,0.00012164249346824363,,5669
,,,,,,0.0005,5670
126,0.0020597244147211313,0.08066496253013611,0.0019233402563259006,1.7094251234084368e-05,0.00011928997992072254,,5714
,,,,,,0.0005,5715
127,0.0020541553385555744,0.08071450144052505,0.0019192424369975924,1.6348389181075618e-05,0.00011856469791382551,,5759
,,,,,,0.0005,5760
128,0.0020453096367418766,0.08077355474233627,0.0019133868627250195,1.6230922483373433e-05,0.0001156923608505167,,5804
,,,,,,0.0005,5805
129,0.0020739329047501087,0.0809037908911705,0.0018983959453180432,1.581669130246155e-05,0.00015972057008184493,,5849
,,,,,,0.0005,5850
130,0.002354580443352461,0.08111483603715897,0.0018510541412979364,2.0936191504006274e-05,0.0004825900832656771,,5894
,,,,,,0.0005,5895
131,0.002038834383711219,0.08063063025474548,0.0018760178936645389,2.1439054762595333e-05,0.0001413776190020144,,5939
,,,,,,0.0005,5940
132,0.0020816780161112547,0.08070987462997437,0.0018581445328891277,1.3644486898556352e-05,0.00020988876349292696,,5984
,,,,,,0.0005,5985
133,0.002152519067749381,0.08024747669696808,0.0018391789635643363,2.4906239559641108e-05,0.00028843380277976394,,6029
,,,,,,0.0005,6030
134,0.001963144401088357,0.07995208352804184,0.001854760106652975,1.4165654647513293e-05,9.421894355909899e-05,,6074
,,,,,,0.0005,6075
135,0.0019505064701661468,0.08002295345067978,0.0018496140837669373,1.169600091088796e-05,8.919624815462157e-05,,6119
,,,,,,0.0005,6120
136,0.001992397475987673,0.07983274757862091,0.0018333254847675562,1.1103595170425251e-05,0.0001479683123761788,,6164
,,,,,,0.0005,6165
137,0.001983702415600419,0.07914553582668304,0.0018265735125169158,1.5252363482431974e-05,0.0001418766041751951,,6209
,,,,,,0.0005,6210
138,0.0019661416299641132,0.07888833433389664,0.001811131602153182,1.0567667231953237e-05,0.00014444228145293891,,6254
,,,,,,0.0005,6255
139,0.0020069617312401533,0.0785931944847107,0.0018032336374744773,1.1857163372042123e-05,0.00019187065481673926,,6299
,,,,,,0.0005,6300
140,0.001928898273035884,0.0785711482167244,0.001826207502745092,8.669208909850568e-06,9.402149589732289e-05,,6344
,,,,,,0.0005,6345
141,0.0019090402638539672,0.07856280356645584,0.001810760935768485,7.80754544393858e-06,9.047189087141305e-05,,6389
,,,,,,0.0005,6390
142,0.0019025440560653806,0.07844463735818863,0.0017988872714340687,7.76869183027884e-06,9.58881137194112e-05,,6434
,,,,,,0.0005,6435
143,0.0018801892874762416,0.07830687612295151,0.0017958077369257808,7.6007827374269255e-06,7.678079418838024e-05,,6479
,,,,,,0.0005,6480
144,0.0019248233875259757,0.07818327844142914,0.0017844276735559106,1.0207366358372383e-05,0.00013018865138292313,,6524
,,,,,,0.0005,6525
145,0.0018855097005143762,0.07798124849796295,0.0017883811378851533,7.63794105296256e-06,8.949041512096301e-05,,6569
,,,,,,0.0005,6570
146,0.0018844361184164882,0.07785280048847198,0.0017800742061808705,6.753291472705314e-06,9.760841203387827e-05,,6614
,,,,,,0.0005,6615
147,0.0019319667480885983,0.0777360200881958,0.0017692798282951117,7.390227438008878e-06,0.00015529680240433663,,6659
,,,,,,0.0005,6660
148,0.0018994604470208287,0.07770179212093353,0.001765623688697815,6.865238447062438e-06,0.0001269714266527444,,6704
,,,,,,0.0005,6705
